,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-6.654558, 54.353728)","(-5.974944, 54.572586)","(-5.928833, 54.59965)","(-1.830583, 52.511722)","(-1.875024, 52.47609)","(-4.041924, 51.074793)","(-2.583975, 51.457968)","(-2.584482, 51.462839)","(-2.293772, 53.559029)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-1.490082, 52.407708)","(-7.331179, 55.002818)","(-0.265617, 51.51895)","(-1.358547, 54.516667)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(-1.124228, 52.638677)","(-2.844333, 53.34633)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-1.188851, 52.969377)","(-1.260278, 51.744806)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(-0.940382, 51.454896)","(0.634889, 51.45617)","(-1.463484, 50.920265)","(-4.227678, 50.411463)","(-0.636811, 53.58634)","(-0.300306, 52.132417)","(-1.478096, 53.378622)","(-2.742134, 53.451826)","(-0.05955, 51.480499)","(-1.395778, 50.90814)","(-2.111898, 52.980436)","(-0.449548, 50.916932)","(-3.947374, 51.632696)","(0.317969, 51.47707)","(-2.615358, 53.38928)","(-3.002778, 53.04222)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2018-03-18T05:00:00Z,28,0,12,9,9,0,15,0,15,13,14,24,15,16,29,0,18,0,17,27,0,8,25,15,0,11,14,7,0,0,25,0,28,21,20,15,16,0,0,13,0,10,24,20,0,0,17,0,13,27,0,17,17,0,19,0,0,19,12,0,26,20,21,0,10,28,11,0,18,0
2018-03-18T06:00:00Z,30,0,11,9,10,0,17,0,19,14,17,27,18,14,37,0,23,0,18,29,0,6,26,13,0,9,9,6,0,0,23,0,31,22,21,15,19,0,0,14,0,15,23,18,0,0,17,0,16,29,0,20,19,0,22,0,0,27,19,0,25,26,25,0,13,27,15,0,16,0
2018-03-18T07:00:00Z,26,0,12,9,9,0,16,0,23,16,18,27,19,16,30,0,21,0,18,30,0,6,28,10,0,12,13,8,0,0,24,0,31,25,24,15,18,0,0,16,0,11,24,20,0,0,19,0,15,32,0,23,24,0,23,0,0,22,27,0,28,29,24,0,10,26,18,0,16,0
2018-03-18T08:00:00Z,32,0,11,12,14,0,19,0,29,17,18,26,18,15,29,0,22,0,20,32,0,7,26,14,0,10,12,8,0,0,26,0,29,24,24,17,17,0,0,14,0,25,26,21,0,0,22,0,20,36,0,25,29,0,24,0,0,30,21,0,28,29,24,0,10,25,21,0,16,0
2018-03-18T09:00:00Z,33,0,12,15,12,0,18,0,28,20,18,25,18,16,28,0,23,0,21,30,0,9,26,13,0,12,10,9,0,0,28,0,27,22,23,20,19,0,0,18,0,10,25,22,0,0,22,0,18,30,0,27,22,0,28,0,0,31,21,0,30,29,21,0,14,28,18,0,19,0
2018-03-18T10:00:00Z,36,0,14,15,11,0,17,0,34,24,17,26,20,11,31,0,25,0,26,29,0,7,27,16,0,15,11,10,0,0,25,0,27,20,22,20,20,0,0,13,0,12,27,19,0,0,22,0,16,27,0,25,27,0,22,0,0,32,29,0,31,25,25,0,10,27,18,0,21,0
2018-03-18T11:00:00Z,36,0,12,15,12,0,20,0,35,25,20,26,24,18,34,0,26,0,27,29,0,10,26,18,0,13,12,9,0,0,30,0,27,25,23,18,20,0,0,15,0,11,29,24,0,0,22,0,12,28,0,25,19,0,23,0,0,39,32,0,34,29,26,0,21,26,25,0,18,0
2018-03-18T12:00:00Z,36,0,23,16,10,0,25,0,32,24,21,30,28,20,34,0,29,0,25,33,0,14,26,29,0,9,12,9,0,0,34,0,28,26,22,26,21,0,0,19,0,13,29,23,0,0,21,0,9,23,0,21,18,0,22,0,0,26,31,0,37,24,30,0,18,28,24,0,19,0
2018-03-18T13:00:00Z,39,0,19,11,12,0,23,0,33,23,20,42,28,30,32,0,26,0,28,34,0,17,32,16,0,12,12,9,0,0,32,0,29,25,25,23,21,0,0,19,0,14,31,22,0,0,22,0,10,23,0,23,22,0,25,0,0,31,29,0,40,31,31,0,25,28,25,0,20,0
2018-03-18T14:00:00Z,37,0,23,18,11,0,25,0,33,22,24,38,28,32,35,0,26,0,27,36,0,12,36,23,0,12,15,13,0,0,31,0,32,24,25,24,23,0,0,23,0,15,32,23,0,0,26,0,13,26,0,24,26,0,29,0,0,32,31,0,46,30,30,0,22,28,27,0,25,0
2018-03-18T15:00:00Z,37,0,16,11,10,0,26,0,36,27,25,40,29,32,26,0,26,0,22,39,0,18,35,21,0,15,18,16,0,0,28,0,34,28,29,26,22,0,0,20,0,16,32,25,0,0,27,0,16,27,0,25,30,0,25,0,0,30,31,0,45,27,28,0,23,29,27,0,19,0
2018-03-18T16:00:00Z,36,0,20,13,12,0,22,0,32,27,19,37,30,31,29,0,24,0,24,38,0,18,36,22,0,18,15,15,0,0,30,0,31,28,29,22,21,0,0,23,0,16,29,23,0,0,28,0,17,28,0,29,31,0,30,0,0,38,30,0,37,29,33,0,27,32,25,0,19,0
2018-03-18T17:00:00Z,37,0,19,13,12,0,21,0,41,28,23,30,32,24,28,0,22,0,25,36,0,30,32,19,0,19,19,16,0,0,31,0,27,26,27,21,21,0,0,19,0,16,22,22,0,0,30,0,18,28,0,29,34,0,32,0,0,32,29,0,35,29,37,0,29,30,23,0,21,0
2018-03-18T18:00:00Z,34,0,18,18,12,0,21,0,42,30,21,28,29,23,29,0,26,0,26,35,0,32,32,28,0,22,17,17,0,0,27,0,28,26,29,24,24,0,0,20,0,19,24,23,0,0,31,0,19,27,0,30,30,0,28,0,0,39,27,0,32,31,44,0,22,29,22,0,22,0
2018-03-18T19:00:00Z,29,0,16,17,12,0,20,0,54,32,22,32,32,22,30,0,25,0,21,34,0,27,33,26,0,22,23,14,0,0,27,0,29,28,27,22,23,0,0,21,0,17,22,24,0,0,30,0,22,23,0,28,29,0,26,0,0,41,21,0,31,29,53,0,27,28,26,0,21,0
2018-03-18T20:00:00Z,28,0,16,19,11,0,20,0,44,34,21,27,33,26,27,0,23,0,23,33,0,21,30,22,0,21,21,15,0,0,26,0,30,26,27,22,21,0,0,21,0,18,20,24,0,0,28,0,26,26,0,27,26,0,29,0,0,34,24,0,30,26,46,0,27,26,27,0,20,0
2018-03-18T21:00:00Z,25,0,24,18,13,0,19,0,33,28,23,28,30,23,25,0,22,0,22,32,0,19,29,22,0,19,21,16,0,0,22,0,27,25,22,23,20,0,0,20,0,17,20,21,0,0,25,0,23,29,0,27,24,0,29,0,0,33,28,0,31,28,40,0,28,24,24,0,21,0
2018-03-18T22:00:00Z,27,0,16,16,12,0,17,0,28,23,21,29,25,23,27,0,20,0,20,29,0,24,26,22,0,19,20,15,0,0,20,0,27,23,23,30,20,0,0,21,0,15,17,22,0,0,24,0,25,31,0,26,20,0,27,0,0,16,28,0,26,30,32,0,30,20,22,0,19,0
2018-03-18T23:00:00Z,25,0,15,16,13,0,16,0,25,20,20,26,23,23,24,0,24,0,18,24,0,20,28,21,0,15,19,12,0,0,18,0,25,22,20,25,20,0,0,19,0,18,16,22,0,0,21,0,28,31,0,20,20,0,20,0,0,30,26,0,23,27,30,0,22,23,22,0,20,0
2018-03-19T00:00:00Z,30,0,14,17,12,0,17,0,24,19,20,21,24,18,28,0,20,0,21,25,0,15,26,18,0,15,16,14,0,0,18,18,24,22,21,18,19,0,0,21,22,16,16,19,0,0,20,0,20,31,0,21,20,0,26,0,0,31,21,0,22,22,32,0,20,22,22,26,16,0
2018-03-19T01:00:00Z,28,0,14,15,14,0,18,0,18,19,18,22,24,18,28,0,21,0,21,25,0,11,22,16,0,12,14,12,0,0,23,0,22,21,19,17,16,0,0,21,0,17,16,20,0,0,17,0,18,30,0,21,18,0,24,0,0,28,23,0,23,27,30,0,23,25,21,0,18,0
2018-03-19T02:00:00Z,16,0,13,12,14,0,14,0,22,20,19,22,24,21,30,0,21,0,19,25,0,10,22,17,0,16,16,11,0,0,23,0,22,20,18,17,17,0,0,18,0,15,15,20,0,0,16,0,19,25,0,18,17,0,26,0,0,16,22,0,28,31,27,0,22,23,19,0,15,0
2018-03-19T03:00:00Z,11,0,12,13,16,0,16,0,24,16,18,22,22,19,26,0,19,0,18,23,0,11,18,16,0,17,15,11,0,0,23,0,18,18,18,20,18,0,0,17,0,14,15,19,0,0,16,0,18,27,0,15,15,0,26,0,0,16,20,0,35,27,27,0,22,23,20,0,16,0
2018-03-19T04:00:00Z,8,0,13,12,16,0,17,0,19,15,18,21,24,16,32,0,21,0,18,22,0,11,19,15,0,17,14,9,0,0,21,0,18,19,18,32,18,0,0,19,0,13,15,16,0,0,15,0,19,22,0,16,19,0,20,0,0,15,16,0,43,25,34,0,22,22,19,0,15,0
2018-03-19T05:00:00Z,8,0,20,17,14,0,14,0,25,16,17,26,20,22,39,0,19,0,16,23,0,11,20,25,0,14,15,10,0,0,29,0,17,16,18,25,20,0,0,18,0,19,14,16,0,0,15,0,17,21,0,16,15,0,20,0,0,17,15,0,42,18,65,0,23,20,18,0,14,0
2018-03-19T06:00:00Z,9,0,21,15,16,0,15,0,24,16,20,56,20,14,38,0,20,0,19,22,0,10,22,13,0,18,13,8,0,0,34,0,18,17,20,45,19,0,0,20,0,14,16,20,0,0,15,0,22,23,0,17,16,0,16,0,0,16,14,0,38,20,97,0,27,23,16,0,14,0
2018-03-19T07:00:00Z,9,0,22,18,16,0,12,0,26,16,20,56,19,40,36,0,19,0,16,25,0,10,27,36,0,20,15,10,0,0,48,0,20,19,25,54,22,0,0,21,0,15,17,20,0,0,17,0,26,22,0,16,18,0,18,0,0,12,17,0,40,21,61,0,37,24,20,0,17,0
2018-03-19T08:00:00Z,8,0,24,16,16,0,14,0,26,18,21,40,0,47,39,0,20,0,16,29,0,11,26,31,0,17,17,19,0,0,41,0,22,21,29,27,23,0,0,20,0,20,18,21,0,0,18,0,22,18,0,13,21,0,15,0,0,22,18,0,46,18,35,0,29,24,21,0,16,0
2018-03-19T09:00:00Z,7,0,23,21,16,0,15,0,25,19,20,39,0,39,38,0,22,0,18,31,0,12,29,34,0,19,18,24,0,0,30,0,25,22,26,43,19,0,0,15,0,20,19,23,0,0,16,0,20,18,0,14,22,0,17,0,0,20,17,0,52,19,35,0,26,23,20,0,13,0
2018-03-19T10:00:00Z,9,0,29,19,16,0,13,0,26,18,20,36,0,33,38,0,18,0,20,42,0,11,28,32,0,20,17,20,0,0,28,0,23,20,25,60,20,0,0,21,0,23,19,19,0,0,17,0,22,18,0,16,22,0,18,0,0,25,14,0,59,22,34,0,25,22,22,0,15,0
2018-03-19T11:00:00Z,12,0,22,13,22,0,13,0,74,18,20,37,0,24,33,0,18,0,20,34,0,14,30,27,0,22,15,20,0,0,28,0,23,19,22,64,20,0,0,22,0,22,19,20,0,0,18,0,24,24,0,19,29,0,23,0,0,13,15,0,56,23,28,0,22,22,19,0,11,0
2018-03-19T12:00:00Z,11,0,25,13,21,0,11,0,51,21,18,38,0,33,36,0,15,0,19,37,0,11,33,25,0,17,19,17,0,0,25,0,23,20,18,51,15,0,0,19,0,15,18,18,0,0,16,0,26,22,0,20,40,0,20,0,0,16,18,0,52,22,27,0,20,20,18,0,10,0
2018-03-19T13:00:00Z,10,0,25,16,19,0,14,0,55,18,15,31,0,19,34,0,16,0,30,35,0,13,35,22,0,14,15,16,0,0,32,0,20,18,19,34,15,0,0,19,0,15,19,17,0,0,17,0,23,23,0,18,31,0,18,0,0,17,19,0,44,22,0,0,18,23,14,0,11,0
2018-03-19T14:00:00Z,10,0,21,16,21,0,13,0,66,18,11,29,0,19,31,0,20,0,32,26,0,9,34,23,0,13,12,34,0,0,28,0,19,17,20,35,15,0,0,16,0,14,18,19,0,0,13,0,21,22,0,18,27,0,20,0,0,12,16,0,44,22,0,0,19,21,16,0,13,0
2018-03-19T15:00:00Z,12,0,19,12,26,0,10,0,64,16,15,25,0,17,32,0,16,0,36,0,0,12,28,27,0,16,14,24,0,0,32,0,19,16,22,34,18,0,0,18,0,11,17,14,0,0,16,0,21,22,0,17,31,0,22,0,0,15,16,0,38,24,0,0,19,20,12,0,13,0
2018-03-19T16:00:00Z,10,0,20,19,21,0,7,0,66,15,16,22,0,28,34,0,16,0,34,17,0,16,28,0,0,14,15,27,0,0,28,0,19,14,17,29,13,0,0,15,0,11,18,12,0,0,14,0,20,23,0,15,31,0,15,0,0,0,20,0,30,19,0,0,16,18,13,0,7,0
2018-03-19T17:00:00Z,11,0,0,15,21,0,9,0,71,14,14,22,0,18,27,0,17,0,30,23,0,12,28,8,0,14,14,26,0,0,22,0,17,14,16,31,12,0,0,13,0,12,15,13,0,0,15,0,19,24,0,18,23,0,18,0,0,24,24,0,29,18,0,0,17,21,12,0,11,0
2018-03-19T18:00:00Z,11,0,0,17,18,0,8,0,52,16,14,21,0,22,32,0,15,0,35,24,0,14,24,19,0,14,24,18,0,0,26,0,17,13,14,36,14,0,0,15,0,14,14,14,0,0,13,0,18,21,0,16,26,0,17,0,0,8,14,0,28,19,22,0,15,24,12,0,14,0
2018-03-19T19:00:00Z,11,0,0,16,18,0,10,0,41,12,13,24,0,21,27,0,12,0,22,23,0,44,25,16,0,14,21,18,0,0,33,0,16,12,12,35,12,0,0,15,0,12,12,12,0,0,12,0,19,21,0,14,25,0,16,0,0,19,14,0,33,15,24,0,17,21,11,0,11,0
2018-03-19T20:00:00Z,10,0,0,34,21,0,8,0,33,12,12,20,0,23,23,0,9,0,0,22,0,58,24,19,0,15,24,20,0,0,22,0,14,13,16,21,9,0,0,17,0,15,14,12,0,0,12,0,17,19,0,14,24,0,15,0,0,16,19,0,26,19,21,0,13,19,11,0,13,0
2018-03-19T21:00:00Z,10,0,0,62,20,0,7,0,37,12,13,20,0,22,18,0,12,0,0,21,0,33,20,12,0,17,33,17,0,0,18,0,13,11,12,16,12,0,0,17,0,12,9,13,0,0,12,0,14,17,0,14,19,0,15,0,0,13,16,0,24,17,16,0,15,15,7,0,10,0
2018-03-19T22:00:00Z,11,0,0,52,22,0,10,0,27,11,17,15,0,14,21,0,10,0,10,19,0,37,18,22,0,20,32,16,0,0,14,0,12,12,12,12,12,0,0,18,0,10,9,13,0,0,12,0,14,16,0,12,14,0,8,0,0,13,12,0,19,18,13,0,13,17,7,0,12,0
2018-03-19T23:00:00Z,10,0,0,56,24,0,8,0,26,10,14,15,0,13,12,0,11,0,12,19,0,51,17,11,0,16,35,10,0,0,14,0,11,10,10,13,14,0,0,19,0,8,12,9,0,0,10,0,9,14,0,7,15,0,9,0,0,11,9,0,16,15,11,0,11,13,11,0,13,0
2018-03-20T00:00:00Z,8,0,0,38,32,0,7,0,22,9,12,18,0,20,16,0,14,0,13,18,0,36,16,13,0,14,29,9,0,0,11,23,11,13,11,12,11,0,0,15,18,7,11,5,0,0,9,0,12,13,0,10,12,0,13,0,0,14,19,0,18,13,13,0,10,11,10,16,10,0
2018-03-20T01:00:00Z,9,0,0,29,27,0,12,0,21,8,11,12,0,11,18,0,13,0,13,14,0,26,14,18,0,15,27,7,0,0,9,0,9,12,12,12,12,0,0,13,0,8,8,9,0,0,9,0,11,11,0,8,11,0,16,0,0,8,11,0,18,13,14,0,11,9,6,0,9,0
2018-03-20T02:00:00Z,9,0,0,38,28,0,8,0,22,11,8,17,0,17,14,0,11,0,11,12,0,22,8,9,0,16,21,7,0,0,12,0,8,9,10,9,9,0,0,11,0,6,13,12,0,0,7,0,10,13,0,9,10,0,16,0,0,13,9,0,22,11,14,0,12,10,7,0,12,0
2018-03-20T03:00:00Z,9,0,0,34,28,0,11,0,15,12,8,15,0,17,14,0,14,0,11,12,0,19,12,3,0,15,21,9,0,0,9,0,9,13,10,12,10,0,0,13,0,5,16,11,0,0,11,0,8,10,0,6,11,0,15,0,0,15,14,0,14,10,12,0,11,10,8,0,9,0
2018-03-20T04:00:00Z,7,0,0,30,26,0,12,0,17,10,10,11,0,18,12,0,12,0,10,8,0,20,10,16,0,16,24,7,0,0,8,0,9,14,11,9,8,0,0,15,0,9,10,10,0,0,13,0,7,9,0,8,14,0,14,0,0,14,8,0,11,8,10,0,9,10,7,0,12,0
2018-03-20T05:00:00Z,8,0,0,27,25,0,15,0,17,10,11,14,0,15,15,0,9,0,10,13,0,14,13,-2,0,14,25,6,0,0,11,0,14,12,12,11,7,0,0,18,0,7,8,7,0,0,15,0,8,9,0,9,13,0,6,0,0,16,10,0,17,10,14,0,11,12,8,0,8,0
2018-03-20T06:00:00Z,9,0,0,31,29,0,12,0,23,12,10,18,0,14,17,0,5,0,7,17,0,17,17,19,0,17,33,11,0,0,17,0,15,10,11,9,7,0,0,15,0,7,12,5,0,0,14,0,7,8,0,16,17,0,8,0,0,23,10,0,25,14,12,0,12,19,10,0,6,0
2018-03-20T07:00:00Z,9,0,0,36,28,0,12,0,24,14,12,21,0,20,23,0,9,0,5,14,0,22,15,14,0,22,40,25,0,0,13,0,12,9,8,8,10,0,0,16,0,10,17,9,0,0,11,0,8,10,0,14,20,0,18,0,0,8,6,0,24,15,12,0,10,12,10,0,7,0
2018-03-20T08:00:00Z,12,0,0,54,37,0,17,0,33,12,17,27,0,38,23,0,7,0,7,14,0,17,18,28,0,20,46,90,0,0,8,0,16,12,10,9,8,0,0,21,0,12,16,12,0,0,13,0,16,13,0,14,17,0,9,0,0,19,11,0,34,13,18,0,13,9,11,0,9,0
2018-03-20T09:00:00Z,14,0,0,117,42,0,12,0,41,12,28,46,0,58,18,0,10,0,8,18,0,12,28,5,0,20,56,112,0,0,32,0,16,13,9,27,10,0,0,27,0,17,18,12,0,0,10,0,15,15,0,11,21,0,14,0,0,37,13,0,53,16,20,0,16,18,8,0,9,0
2018-03-20T10:00:00Z,11,0,0,66,22,0,6,0,44,15,21,40,0,39,22,0,9,0,7,27,0,11,30,26,0,18,51,71,0,0,32,0,15,13,12,68,20,0,0,21,0,14,20,12,0,0,10,0,12,14,0,12,31,0,9,0,0,29,7,0,32,16,16,0,10,23,9,0,5,0
2018-03-20T11:00:00Z,14,0,40,64,18,0,7,0,49,13,14,52,0,27,37,0,9,0,8,36,0,9,26,31,0,22,48,60,0,0,26,0,19,12,13,44,22,0,0,19,0,7,21,11,0,0,10,0,16,14,0,12,23,0,7,0,0,17,8,0,56,15,19,0,9,23,10,0,12,0
2018-03-20T12:00:00Z,11,0,28,53,22,0,11,0,42,10,22,50,8,26,31,0,10,0,11,33,0,4,38,31,0,20,33,47,0,0,26,0,22,13,7,40,22,0,0,19,0,7,21,18,0,0,15,0,11,12,0,10,24,0,6,0,0,20,15,0,39,15,12,0,8,22,8,0,10,0
2018-03-20T13:00:00Z,8,0,34,45,18,0,7,0,48,9,55,46,21,25,36,0,12,0,10,25,0,6,34,65,0,20,26,47,0,0,21,0,16,18,16,32,17,0,0,26,0,16,19,23,0,0,15,0,15,13,0,15,29,0,9,0,0,3,11,0,39,14,14,0,7,17,7,0,9,0
2018-03-20T14:00:00Z,12,0,26,43,16,0,10,0,48,11,13,39,3,23,37,0,14,0,12,26,0,7,44,54,0,15,23,59,0,0,20,0,19,18,17,36,15,0,0,22,0,15,19,18,0,0,15,0,10,14,0,12,21,0,14,0,0,26,21,0,44,15,14,0,8,16,5,0,6,0
2018-03-20T15:00:00Z,11,0,27,39,17,0,12,0,49,10,14,33,14,27,47,0,16,0,22,22,0,10,41,58,0,12,21,43,0,0,21,0,17,16,21,37,20,0,0,15,0,14,16,17,0,0,16,0,9,18,0,16,27,0,11,0,0,32,21,0,41,19,96,0,10,15,6,0,2,0
2018-03-20T16:00:00Z,9,0,23,42,15,0,9,0,55,14,27,34,15,17,58,0,11,0,12,24,0,13,34,71,0,8,34,34,0,0,21,0,15,18,22,33,18,0,0,14,0,14,15,11,0,0,15,0,12,15,0,16,27,0,13,0,0,20,12,0,31,18,117,0,13,14,10,0,10,0
2018-03-20T17:00:00Z,13,0,35,50,24,0,15,0,48,15,21,36,16,19,42,0,9,0,15,24,0,17,25,64,0,11,36,22,0,0,23,0,12,14,14,37,20,0,0,28,0,13,15,12,0,0,14,0,14,15,0,17,35,0,12,0,0,22,23,0,32,21,68,0,11,18,12,0,10,0
2018-03-20T18:00:00Z,15,0,42,38,29,0,16,0,41,17,23,46,17,25,32,0,17,0,32,25,0,22,36,74,0,14,27,28,0,0,20,0,15,12,14,33,28,0,0,59,0,14,18,16,0,0,14,0,17,15,0,16,29,0,18,0,0,18,20,0,34,24,50,0,8,19,12,0,17,0
2018-03-20T19:00:00Z,26,0,53,26,23,0,26,0,47,24,22,42,13,28,43,0,10,0,19,28,0,31,35,61,0,22,27,24,0,0,22,0,16,19,16,28,26,0,0,53,0,22,19,23,0,0,20,0,25,17,0,11,51,0,18,0,0,26,26,0,42,27,24,0,12,26,12,0,27,0
2018-03-20T20:00:00Z,30,0,67,66,23,0,32,0,37,26,30,31,14,27,34,0,9,0,24,25,0,27,23,63,0,20,23,14,0,0,22,0,15,25,21,28,20,0,0,37,0,38,22,22,0,0,18,0,20,24,0,14,57,0,28,0,0,24,21,0,36,21,28,0,18,24,21,0,22,0
2018-03-20T21:00:00Z,21,0,80,39,20,0,23,0,51,45,30,33,25,28,47,0,12,0,17,26,0,33,31,37,0,16,21,11,0,0,23,0,16,27,25,27,15,0,0,38,0,35,22,33,0,0,11,0,18,31,0,22,37,0,35,0,0,33,21,0,39,23,30,0,24,25,21,0,21,0
2018-03-20T22:00:00Z,14,0,80,38,29,0,20,0,59,58,25,36,15,26,40,0,17,0,19,22,0,35,38,39,0,11,22,10,0,0,25,0,16,23,23,20,17,0,0,53,0,24,22,30,0,0,9,0,18,31,0,16,33,0,28,0,0,28,7,0,40,37,33,0,21,22,24,0,30,0
2018-03-20T23:00:00Z,11,0,67,36,42,0,22,0,65,52,22,30,16,23,31,0,14,0,19,21,0,29,32,28,0,11,22,8,0,0,25,0,16,23,21,18,16,0,0,35,0,22,14,23,0,0,10,0,21,26,0,16,27,0,35,0,0,33,17,0,40,33,28,0,17,26,26,0,23,0
2018-03-21T00:00:00Z,9,0,34,45,36,0,20,0,53,41,18,26,13,16,24,0,18,0,20,21,0,24,30,21,0,10,17,8,0,0,21,10,17,24,20,17,15,0,0,27,32,15,14,26,0,0,13,0,15,21,0,17,26,0,25,0,0,22,16,0,45,32,25,0,17,24,25,15,16,0
2018-03-21T01:00:00Z,9,0,27,44,38,0,25,0,50,38,17,27,12,24,24,0,17,0,17,20,0,21,25,15,0,9,18,8,0,0,24,0,18,21,21,24,18,0,0,21,0,14,14,28,0,0,14,0,13,19,0,21,21,0,23,0,0,20,7,0,35,26,35,0,12,22,21,0,16,0
2018-03-21T02:00:00Z,8,0,27,41,32,0,23,0,43,37,23,21,10,33,30,0,17,0,14,17,0,14,24,10,0,8,13,13,0,0,23,0,17,20,21,21,18,0,0,13,0,13,13,23,0,0,18,0,13,19,0,23,17,0,22,0,0,21,17,0,25,26,38,0,12,22,21,0,14,0
2018-03-21T03:00:00Z,6,0,22,34,31,0,28,0,31,35,23,22,12,28,30,0,18,0,18,17,0,12,29,10,0,8,12,15,0,0,22,0,16,22,23,20,17,0,0,14,0,12,15,19,0,0,18,0,16,21,0,19,10,0,29,0,0,24,11,0,21,26,36,0,15,22,24,0,14,0
2018-03-21T04:00:00Z,7,0,24,35,30,0,22,0,36,34,19,20,12,22,23,0,18,0,20,17,0,13,27,10,0,11,17,14,0,0,21,0,18,24,25,20,19,0,0,11,0,11,15,19,0,0,20,0,13,20,0,18,15,0,18,0,0,27,20,0,20,24,37,0,17,27,22,0,16,0
2018-03-21T05:00:00Z,8,0,38,33,25,0,21,0,38,33,26,25,5,20,25,0,26,0,21,22,0,13,28,9,0,12,20,13,0,0,24,0,17,26,24,23,20,0,0,12,0,14,13,17,0,0,24,0,14,17,0,17,17,0,21,0,0,28,22,0,19,29,41,0,14,30,24,0,18,0
2018-03-21T06:00:00Z,9,0,44,37,23,0,18,0,37,35,38,25,12,19,28,0,25,0,23,24,0,12,32,9,0,12,30,15,0,0,29,0,18,27,25,22,23,0,0,11,0,8,18,20,0,0,23,0,15,19,0,19,19,0,33,0,0,31,16,0,24,34,42,0,17,26,24,0,19,0
2018-03-21T07:00:00Z,12,0,62,76,25,0,19,0,47,38,39,33,13,25,31,0,26,0,28,30,0,12,42,13,0,14,37,21,0,0,38,0,26,30,25,24,22,0,0,14,0,13,24,22,0,0,26,0,12,21,0,19,25,0,30,0,0,36,18,0,28,33,38,0,17,33,27,0,22,0
2018-03-21T08:00:00Z,13,0,59,54,32,0,21,0,61,49,45,41,14,36,41,0,22,0,23,40,0,15,42,21,0,17,39,35,0,0,57,0,30,19,20,23,25,0,0,20,0,17,22,30,0,0,24,0,16,27,0,28,35,0,50,0,0,70,21,0,33,36,50,0,24,43,24,0,19,0
2018-03-21T09:00:00Z,15,0,48,57,28,0,32,0,0,23,48,60,20,39,71,0,24,0,39,35,0,12,45,5,0,20,32,43,0,0,45,0,28,23,18,68,29,0,0,21,0,15,22,24,0,0,17,0,18,31,0,32,36,0,80,0,0,56,30,0,41,37,80,0,48,45,28,0,21,0
2018-03-21T10:00:00Z,11,0,76,59,30,0,33,0,0,19,39,37,26,28,47,0,20,0,34,23,0,10,46,21,0,18,32,23,0,0,31,0,23,21,22,51,38,0,0,0,0,14,20,28,0,0,12,0,15,33,0,26,26,0,40,0,0,38,26,0,27,32,34,0,27,37,21,0,23,0
2018-03-21T11:00:00Z,12,0,45,47,34,0,25,0,40,22,26,16,30,26,32,0,17,0,35,21,0,14,40,18,0,21,28,8,0,0,23,0,12,18,20,43,32,0,0,0,0,20,20,22,0,0,9,0,11,26,0,16,18,0,30,0,0,28,32,0,29,16,28,0,26,33,14,0,25,0
2018-03-21T12:00:00Z,7,0,38,33,26,0,18,0,37,26,24,17,27,27,27,0,18,0,35,17,0,16,51,21,0,18,16,18,0,0,17,0,16,20,20,31,29,0,0,0,0,14,17,21,0,0,10,0,11,21,0,18,17,0,38,0,0,20,25,0,20,16,30,0,30,34,11,0,19,0
2018-03-21T13:00:00Z,7,0,33,17,21,0,20,0,29,22,20,21,23,32,30,0,18,0,24,16,0,0,61,16,0,12,14,20,0,0,19,0,13,18,17,26,23,0,0,0,0,14,18,21,0,0,13,0,10,20,0,16,17,0,31,0,0,28,21,0,20,14,26,0,18,21,11,0,24,0
2018-03-21T14:00:00Z,9,0,44,23,23,0,25,0,26,23,19,18,26,26,23,0,16,0,25,17,0,0,82,9,0,9,11,14,0,0,20,0,15,16,19,23,19,0,0,0,0,12,20,28,0,0,14,0,12,15,0,12,18,0,28,0,0,20,20,0,24,22,26,0,19,24,13,0,20,0
2018-03-21T15:00:00Z,6,0,50,43,25,0,16,0,27,24,20,20,27,35,32,0,15,0,27,16,0,0,67,15,0,11,13,11,0,0,23,0,14,20,15,21,19,0,0,0,0,12,15,21,0,0,15,0,13,11,0,12,19,0,24,0,0,33,21,0,23,13,27,0,22,37,14,0,18,0
2018-03-21T16:00:00Z,7,0,35,29,22,0,21,0,30,27,22,14,20,27,26,0,16,0,26,15,0,0,48,14,0,7,11,14,0,0,23,0,15,17,12,20,18,0,0,0,0,11,18,16,0,0,19,0,13,15,0,13,19,0,32,0,0,20,19,0,17,18,22,0,19,36,14,0,13,0
