,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-1.829999, 52.437165)","(-5.928833, 54.59965)","(0.184806, 51.46603)","(-1.830583, 52.511722)","(-1.875024, 52.47609)","(-3.007175, 53.80489)","(-1.826744, 50.73957)","(-4.041924, 51.074793)","(-2.584482, 51.462839)","(-0.147572, 50.840836)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.780888, 50.735454)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-1.560228, 52.411563)","(-7.331179, 55.002818)","(-1.358547, 54.516667)","(0.271611, 50.805778)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-0.131931, 51.49467)","(-0.298777, 51.617333)","(-0.341222, 53.74878)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.127311, 52.619823)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(0.070766, 51.45258)","(-2.844333, 53.34633)","(-2.237881, 53.48152)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-0.879898, 52.271886)","(-0.916605, 52.272257)","(-1.260278, 51.744806)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-2.680353, 53.76559)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(0.634889, 51.45617)","(-4.227678, 50.411463)","(-0.300306, 52.132417)","(0.678408, 51.544206)","(-1.455815, 53.40495)","(-1.478096, 53.378622)","(-1.3159, 54.565819)","(-1.395778, 50.90814)","(-2.175133, 53.02821)","(-0.449548, 50.916932)","(-1.406878, 54.88361)","(-3.947374, 51.632696)","(-0.345606, 51.425286)","(-3.022722, 53.37287)","(-2.615358, 53.38928)","(-2.638139, 53.54914)","(-3.002778, 53.04222)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2017-04-13T10:00:00Z,1,0,0,9,4,5,5,0,0,0,7,0,11,7,4,3,4,0,7,4,7,4,6,2,3,8,3,2,1,4,4,0,0,0,10,2,0,3,6,5,3,1,0,7,4,1,1,9,2,2,6,4,0,0,5,8,11,2,4,4,4,6,7,7,0,3,3,4,12,0,5,10,2,2,3,4,0,-2,5
2017-04-13T11:00:00Z,1,0,0,5,5,3,6,0,0,0,6,0,10,2,8,4,3,0,2,4,3,4,5,1,1,4,3,5,3,3,4,0,0,0,4,4,0,4,6,6,8,2,5,7,2,3,0,10,3,10,9,6,0,0,6,8,10,3,4,7,4,6,4,6,0,3,2,6,9,0,2,12,4,1,5,5,0,2,5
2017-04-13T12:00:00Z,1,10,0,5,6,3,8,3,0,0,5,0,12,3,7,5,2,0,2,3,7,4,5,1,0,7,1,2,6,4,5,0,0,0,7,4,0,0,6,3,7,4,3,5,2,5,3,9,3,7,17,3,0,0,7,9,8,3,4,8,4,4,11,7,0,5,4,9,7,0,5,11,4,1,5,5,0,1,3
2017-04-13T13:00:00Z,0,6,0,7,8,6,6,1,0,0,6,0,12,5,7,9,2,0,4,6,5,4,4,3,2,10,2,6,7,3,6,0,0,0,9,3,0,4,7,7,8,3,4,4,4,3,4,8,0,5,14,6,0,0,5,5,4,4,7,6,1,4,11,7,0,2,10,7,19,0,4,12,5,2,3,0,0,0,6
2017-04-13T14:00:00Z,0,5,0,8,4,6,4,3,0,0,6,0,12,6,6,9,2,0,4,5,6,5,6,2,2,11,5,3,3,3,5,0,0,0,8,0,0,5,9,8,6,3,0,9,4,2,2,9,2,8,9,4,0,0,8,8,8,3,7,4,4,3,8,6,0,4,4,7,13,0,3,13,6,2,3,1,0,1,7
2017-04-13T15:00:00Z,4,4,0,6,0,4,7,3,0,0,6,0,10,5,13,8,3,0,3,6,4,7,7,3,3,10,4,7,2,2,3,0,0,0,8,5,0,7,8,3,8,2,6,5,5,3,2,10,4,4,10,3,0,0,9,7,10,2,10,7,7,10,6,4,0,4,4,8,24,0,3,11,6,2,4,2,0,2,6
2017-04-13T16:00:00Z,3,4,0,9,7,6,6,3,0,0,4,0,13,4,5,9,4,0,5,4,7,6,6,3,3,12,0,5,3,2,4,3,0,0,7,2,0,7,8,4,6,4,4,9,2,2,4,7,4,9,8,4,0,0,5,7,4,4,5,3,3,7,10,6,0,2,3,9,12,0,2,9,4,0,5,-2,0,-2,7
2017-04-13T17:00:00Z,2,1,0,3,7,5,9,3,0,0,6,0,18,7,9,8,4,0,4,5,3,5,7,2,0,9,2,6,7,2,5,3,0,0,6,2,0,7,5,6,7,4,4,6,4,3,-2,8,1,9,7,6,0,0,6,5,10,4,5,5,5,8,11,3,0,5,4,6,15,0,5,16,6,0,4,2,0,2,4
2017-04-13T18:00:00Z,6,2,0,7,6,6,0,1,0,0,7,0,16,5,8,9,4,0,3,8,4,7,8,6,2,8,0,3,6,2,3,3,0,0,9,6,0,6,7,7,9,5,1,6,2,4,1,6,2,8,7,5,0,0,8,2,8,5,6,6,4,6,12,6,0,4,2,10,12,0,4,7,5,2,6,6,0,3,7
2017-04-13T19:00:00Z,4,3,0,7,5,7,0,2,0,0,6,0,11,8,6,7,5,0,5,8,6,4,10,13,3,7,2,5,0,2,5,4,0,0,9,6,0,6,9,7,9,9,5,6,5,4,0,8,5,10,8,7,0,0,8,4,10,5,9,5,4,9,9,9,0,4,2,13,4,0,7,10,6,1,6,5,0,1,5
2017-04-13T20:00:00Z,4,3,0,6,7,9,0,4,0,0,6,0,12,7,6,7,3,0,4,6,6,5,6,18,4,12,5,7,2,2,5,3,0,0,10,2,0,7,7,7,5,5,4,7,6,5,0,3,4,11,10,11,0,0,9,6,8,6,6,7,4,6,17,18,0,1,4,7,5,0,6,13,7,5,8,5,0,8,6
2017-04-13T21:00:00Z,3,3,0,5,7,6,0,7,0,0,7,0,10,5,10,34,3,0,6,6,7,5,8,10,5,11,7,4,-3,1,2,2,0,0,11,6,0,8,5,8,9,6,5,7,5,6,6,8,2,11,5,14,0,0,7,8,11,7,8,8,6,5,11,16,0,6,4,11,8,0,5,23,8,6,7,5,0,1,7
2017-04-13T22:00:00Z,0,3,0,5,6,7,0,4,0,0,8,0,9,7,10,17,6,0,8,7,8,3,5,7,7,9,7,3,5,1,3,4,0,0,9,6,0,8,8,8,11,6,7,8,7,4,9,9,3,12,5,15,0,0,5,10,10,2,8,6,9,6,12,15,0,11,4,11,6,0,1,27,7,4,8,5,0,2,5
2017-04-13T23:00:00Z,0,2,0,5,10,7,6,4,0,0,9,0,9,9,5,12,6,0,7,8,8,4,7,5,5,8,9,5,1,2,5,4,0,0,6,7,0,9,11,9,9,8,8,9,6,4,4,5,2,11,8,12,0,0,7,9,10,4,4,9,6,9,11,13,0,8,3,11,5,0,4,21,8,5,8,4,0,4,8
2017-04-14T00:00:00Z,3,2,0,8,9,6,6,3,0,0,8,3,9,9,3,10,6,0,6,5,9,4,6,4,4,8,7,2,0,2,4,4,0,5,7,10,2,7,11,11,11,4,6,9,5,7,6,7,4,12,5,11,0,0,7,8,11,6,6,8,10,7,7,12,0,8,3,6,5,0,4,26,5,1,5,5,0,2,8
2017-04-14T01:00:00Z,0,1,0,10,8,4,4,3,0,0,6,0,10,8,6,8,6,0,9,5,8,4,6,3,7,8,8,4,1,2,4,4,0,0,9,9,0,5,7,6,8,4,5,8,5,2,4,7,7,11,7,11,0,0,6,12,12,2,7,4,8,6,8,11,0,8,4,8,6,0,7,27,7,3,3,7,0,6,8
2017-04-14T02:00:00Z,1,3,0,9,8,5,4,3,0,0,6,0,6,6,5,14,3,0,7,5,8,1,7,1,6,7,5,4,3,2,4,2,0,0,7,8,0,6,8,7,7,6,5,7,3,3,1,4,6,10,6,12,0,0,7,9,8,6,11,3,10,4,7,10,0,8,5,8,3,0,5,24,8,3,7,3,0,6,9
2017-04-14T03:00:00Z,0,2,0,4,5,4,4,3,0,0,8,0,8,7,6,14,6,0,6,5,7,3,7,1,6,7,6,5,3,2,4,2,0,0,5,7,0,7,8,8,10,4,7,8,7,3,10,3,4,7,5,8,0,0,6,9,9,27,5,4,6,10,4,7,0,7,6,6,2,0,4,19,6,4,7,3,0,1,10
2017-04-14T04:00:00Z,2,3,0,0,5,5,4,4,0,0,10,0,7,6,9,10,8,0,4,7,8,3,7,1,5,7,4,2,2,2,5,2,0,0,6,11,0,4,8,10,7,8,0,4,7,2,3,4,3,10,4,14,0,0,8,6,10,3,4,5,8,10,4,7,0,8,6,9,4,0,4,11,3,5,7,6,0,1,10
2017-04-14T05:00:00Z,2,4,0,3,4,8,4,8,0,0,8,0,7,6,5,15,8,0,9,10,11,2,8,10,6,6,4,6,2,2,3,4,0,0,6,12,0,4,8,5,9,7,7,5,7,3,5,6,4,10,6,16,0,0,8,7,11,4,3,5,9,12,7,8,0,7,6,7,3,0,5,8,3,6,7,8,0,5,10
2017-04-14T06:00:00Z,3,4,0,3,5,7,6,4,0,0,7,0,7,2,8,11,8,0,5,9,7,3,7,5,4,9,5,4,3,2,6,3,0,0,9,11,0,7,9,5,8,9,7,5,8,3,2,6,5,12,7,15,0,0,8,9,10,9,4,5,5,11,5,7,0,8,4,11,5,0,5,8,5,3,8,8,0,8,9
2017-04-14T07:00:00Z,3,2,0,6,5,8,7,4,0,0,5,0,10,1,8,10,5,0,9,5,10,6,8,3,5,8,8,5,1,3,2,5,0,0,8,14,0,6,8,7,7,8,11,6,6,3,10,7,3,12,5,11,0,0,11,11,14,6,2,8,3,11,7,5,0,6,3,12,6,0,6,10,5,5,10,9,0,1,14
2017-04-14T08:00:00Z,1,3,0,6,4,8,8,5,0,0,4,0,9,2,7,9,7,0,5,7,7,6,7,5,6,8,7,9,3,3,4,4,0,0,7,11,0,7,8,9,9,7,10,8,5,5,8,10,3,11,7,6,0,0,11,14,6,3,8,12,-1,9,8,2,0,4,3,8,3,0,4,9,6,4,19,8,0,13,11
2017-04-14T09:00:00Z,4,5,0,6,7,9,5,4,0,0,4,0,9,4,10,4,7,0,5,6,7,6,8,3,6,5,10,5,2,4,6,5,0,0,8,10,0,6,12,6,8,2,4,6,3,8,6,10,3,7,7,6,0,0,10,11,3,7,4,9,4,3,4,6,0,3,6,6,4,0,5,9,5,3,7,3,0,7,12
2017-04-14T10:00:00Z,3,2,0,8,6,9,6,2,0,0,4,0,10,4,12,-1,5,0,8,5,8,6,9,4,8,7,8,3,3,4,5,4,0,0,11,9,0,5,10,8,9,5,4,6,3,5,8,10,6,8,8,6,0,0,7,8,3,7,8,7,4,-1,10,5,0,4,7,6,2,0,8,8,7,2,4,4,0,9,6
2017-04-14T11:00:00Z,2,4,0,8,3,8,8,1,0,0,4,0,14,3,6,4,3,0,3,6,6,6,11,4,6,8,6,8,2,4,6,5,0,0,17,9,0,8,9,7,8,5,3,5,1,4,4,15,6,7,8,3,0,0,8,4,3,2,4,4,7,2,12,4,0,2,7,8,4,0,8,8,6,0,4,5,0,4,9
2017-04-14T12:00:00Z,4,2,0,7,4,6,6,7,0,0,3,0,10,7,2,6,6,0,5,5,6,7,7,2,3,6,4,8,2,4,4,4,0,0,9,4,0,8,10,8,8,4,2,1,2,4,3,12,3,9,13,6,0,0,9,5,8,6,6,4,3,6,10,4,0,6,2,6,4,0,3,9,4,2,6,4,0,3,9
2017-04-14T13:00:00Z,4,3,0,6,7,6,2,2,0,0,4,0,11,4,4,11,2,0,6,6,9,5,7,3,2,7,3,11,5,3,4,5,0,0,9,3,0,6,8,8,6,9,1,8,3,8,3,14,1,10,9,7,0,0,4,5,6,5,6,5,5,2,6,6,0,6,3,6,5,0,3,8,4,3,5,5,0,2,6
2017-04-14T14:00:00Z,5,1,0,6,6,6,5,4,0,0,3,0,10,4,11,7,4,0,5,6,8,3,4,2,3,6,6,7,6,2,4,3,0,0,9,5,0,5,8,10,8,6,2,7,5,5,0,14,3,11,7,4,0,0,8,6,3,4,4,5,5,6,6,7,0,2,4,8,2,0,5,7,5,4,5,5,0,2,7
2017-04-14T15:00:00Z,1,4,0,5,6,6,2,3,0,0,2,0,8,6,10,5,4,0,9,5,9,3,5,2,1,6,6,4,8,3,4,4,0,0,9,3,0,5,9,8,6,7,4,7,3,7,2,12,5,26,6,7,0,0,6,6,9,4,5,6,4,5,7,6,0,3,15,5,0,0,5,9,4,2,7,5,0,2,7
2017-04-14T16:00:00Z,2,2,0,6,6,6,4,4,0,0,3,0,10,4,6,8,4,0,8,4,7,4,8,5,1,5,6,4,6,3,5,3,0,0,10,6,0,4,7,5,6,8,3,7,4,5,2,10,5,14,6,3,0,0,5,5,6,5,6,7,4,2,6,6,0,2,2,4,7,0,6,12,4,5,6,2,0,1,8
2017-04-14T17:00:00Z,5,2,0,6,6,10,7,6,0,0,4,0,8,5,9,7,7,0,10,2,9,5,8,4,3,5,6,4,6,3,2,3,0,0,8,3,0,6,6,5,6,6,2,6,4,3,4,11,2,11,8,4,0,0,4,4,2,7,5,5,5,1,6,6,0,0,2,6,2,0,3,12,6,6,4,2,0,3,7
2017-04-14T18:00:00Z,3,3,0,4,7,6,3,1,0,0,4,0,10,4,5,10,5,0,5,5,4,7,6,5,3,5,5,7,7,3,5,4,0,0,6,2,0,6,11,10,6,8,8,7,7,5,8,14,4,11,6,3,0,0,4,4,5,6,3,5,9,1,6,9,0,2,6,10,7,0,4,8,6,4,4,3,0,2,6
2017-04-14T19:00:00Z,3,4,0,4,8,4,6,3,0,0,4,0,11,4,6,19,8,0,2,5,6,6,5,5,2,5,4,9,6,3,6,6,0,0,10,11,0,7,6,7,6,6,1,10,4,2,7,13,3,16,9,7,0,0,4,4,8,6,4,5,5,3,4,5,0,2,3,10,4,0,4,7,5,3,3,0,0,0,7
2017-04-14T20:00:00Z,2,3,0,5,9,7,5,2,0,0,5,0,12,4,3,14,6,0,2,5,4,7,7,6,1,5,5,7,5,2,4,5,0,0,6,6,0,10,10,9,6,6,4,10,2,5,11,12,5,13,6,6,0,0,6,3,6,12,6,7,6,2,4,7,0,2,1,7,3,0,6,8,10,5,6,2,0,2,3
2017-04-14T21:00:00Z,1,1,0,5,7,4,4,4,0,0,5,0,10,4,5,9,8,0,5,6,6,7,7,10,2,4,4,6,1,2,4,4,0,0,8,3,0,7,10,11,4,2,2,11,5,3,1,10,3,10,7,7,0,0,5,2,8,9,6,5,3,2,7,7,0,5,1,9,3,0,3,10,12,3,6,2,0,-2,4
2017-04-14T22:00:00Z,2,2,0,6,8,4,3,1,0,0,4,0,10,5,3,8,4,0,5,5,6,6,5,3,4,6,4,4,3,2,3,3,0,0,7,3,0,7,8,9,3,2,5,9,3,2,7,13,4,10,7,9,0,0,8,2,7,10,7,5,6,1,6,10,0,3,4,9,4,0,3,17,10,4,5,3,0,2,6
2017-04-14T23:00:00Z,1,3,0,5,6,1,2,4,0,0,4,0,9,8,3,6,3,0,6,6,7,2,4,4,3,7,6,6,3,3,3,3,0,0,6,3,0,5,6,4,4,3,3,9,5,1,-2,10,4,6,6,9,0,0,5,4,9,7,10,1,4,4,5,8,0,2,2,7,2,0,4,21,4,5,6,3,0,1,5
2017-04-15T00:00:00Z,4,3,0,4,6,3,3,3,0,0,8,3,8,10,4,8,0,0,7,2,7,1,5,2,3,9,7,5,1,5,3,4,0,4,6,5,2,4,6,3,6,2,4,7,4,3,0,8,3,9,8,3,0,0,10,1,5,5,8,2,7,3,6,6,0,6,2,6,7,0,4,13,3,4,5,3,4,1,5
2017-04-15T01:00:00Z,3,2,0,5,5,5,5,2,0,0,9,0,7,9,3,6,0,0,6,5,8,5,3,4,4,8,4,2,4,5,4,4,0,0,8,2,0,3,5,3,7,0,2,6,4,1,-4,5,3,9,8,5,0,0,6,3,6,-1,4,4,4,5,2,6,0,3,4,3,2,0,3,17,2,3,5,3,0,1,4
2017-04-15T02:00:00Z,3,3,0,6,3,2,3,2,0,0,6,0,7,7,5,4,5,0,7,3,6,2,5,4,1,8,4,4,1,4,3,5,0,0,6,5,0,7,5,5,7,0,2,4,2,-1,0,4,2,9,8,5,0,0,7,0,4,5,6,4,1,2,2,6,0,3,1,4,5,0,5,13,3,2,4,4,0,2,5
2017-04-15T03:00:00Z,2,2,0,5,4,5,2,2,0,0,5,0,8,5,2,24,3,0,3,4,6,5,4,4,2,6,2,5,1,4,4,5,0,0,7,2,0,8,1,1,3,2,2,5,4,0,2,6,3,9,3,6,0,0,5,7,6,0,14,4,2,4,3,6,0,3,1,4,3,0,1,23,3,1,5,2,0,-1,6
2017-04-15T04:00:00Z,1,2,0,4,5,4,3,3,0,0,5,0,5,6,7,4,5,0,4,2,6,3,4,3,2,4,3,5,4,4,5,4,0,0,6,6,0,6,4,3,2,2,2,6,4,2,-2,6,2,11,5,3,0,0,9,2,6,5,8,7,0,3,2,4,0,3,4,3,7,0,3,16,3,0,5,4,0,-2,4
2017-04-15T05:00:00Z,0,4,0,3,2,4,3,4,0,0,8,0,8,4,4,4,5,0,2,3,5,5,6,2,3,5,5,3,3,2,2,3,0,0,5,1,0,6,3,1,6,0,0,8,5,0,3,7,1,10,3,5,0,0,6,6,6,3,5,6,2,4,5,5,0,3,2,7,3,0,4,10,4,1,7,4,0,2,3
2017-04-15T06:00:00Z,4,2,0,4,2,4,2,1,0,0,5,0,7,5,8,5,4,0,5,4,6,3,4,2,5,4,5,5,1,3,2,2,0,0,6,5,0,6,4,2,4,2,3,4,4,3,-2,7,3,8,3,3,0,0,7,2,7,3,7,9,0,3,4,5,0,3,2,10,6,0,6,9,7,2,6,4,0,0,3
2017-04-15T07:00:00Z,3,2,0,8,2,6,4,2,0,0,5,0,8,4,4,4,4,0,4,4,5,2,4,3,4,5,5,5,3,5,4,3,0,0,4,1,0,3,4,4,5,3,5,3,4,3,3,4,3,7,4,3,0,0,4,7,8,6,7,7,4,4,5,4,0,2,1,7,3,0,4,6,4,4,6,5,0,0,4
2017-04-15T08:00:00Z,1,2,0,5,4,4,2,1,0,0,4,0,8,3,3,3,4,0,4,4,6,3,1,4,1,5,4,2,4,6,6,5,0,0,3,6,0,1,4,4,3,5,4,4,6,3,3,3,3,8,4,9,0,0,6,6,6,3,6,3,0,6,8,6,0,1,4,10,1,0,5,6,2,3,6,6,0,0,9
2017-04-15T09:00:00Z,3,3,0,5,2,3,1,3,0,0,3,0,8,4,7,2,2,0,4,7,6,2,5,4,0,6,5,7,8,6,10,4,0,0,5,4,0,2,4,4,4,4,3,7,4,2,0,5,4,0,5,0,0,0,5,5,9,5,4,3,0,9,4,5,0,5,0,6,7,0,4,8,4,4,6,4,0,2,8
2017-04-15T10:00:00Z,5,3,0,6,2,3,5,4,0,0,4,0,7,5,7,4,4,0,6,5,6,1,5,5,1,6,5,4,4,6,5,4,0,0,10,6,0,1,4,5,6,5,5,4,5,4,0,4,3,5,7,3,0,0,5,4,7,4,6,4,2,4,6,3,0,4,0,8,9,0,4,7,2,1,5,4,0,3,6
2017-04-15T11:00:00Z,4,1,0,4,2,6,5,2,0,0,6,0,9,4,1,4,2,0,5,3,6,0,3,7,1,5,6,2,13,4,8,6,0,0,4,4,0,7,1,4,7,1,2,6,3,6,4,3,4,5,11,4,0,0,8,6,11,4,5,4,2,4,6,3,0,6,-1,8,0,0,3,6,0,5,7,4,0,2,7
2017-04-15T12:00:00Z,2,6,0,10,4,6,1,5,0,0,4,0,9,3,7,4,4,0,8,4,5,5,5,7,0,6,4,8,5,4,3,6,0,0,6,5,0,5,7,5,4,2,0,8,4,5,1,5,3,7,9,4,0,0,8,6,8,4,4,5,2,3,2,4,0,5,1,4,14,0,4,7,5,1,8,2,0,2,8
2017-04-15T13:00:00Z,3,2,0,10,3,7,5,6,0,0,6,0,8,4,8,8,6,0,4,7,5,4,5,6,1,4,4,8,8,7,7,4,0,0,7,6,0,8,4,2,8,1,5,11,6,3,0,5,2,6,8,7,0,0,7,4,7,4,6,3,8,4,6,4,0,4,0,6,9,0,2,18,2,3,9,4,0,1,8
2017-04-15T14:00:00Z,1,4,0,9,4,6,3,4,0,0,5,0,9,4,5,10,5,0,1,8,4,3,6,8,1,2,5,4,8,5,4,4,0,0,6,2,0,4,2,0,4,2,6,3,4,6,4,6,6,8,6,2,0,0,5,4,11,8,5,4,4,2,7,5,0,2,5,5,10,0,4,9,3,2,6,4,0,5,9
2017-04-15T15:00:00Z,2,4,0,7,4,9,6,7,0,0,6,0,7,9,11,9,0,0,1,7,4,1,6,8,0,4,6,12,5,4,7,5,0,0,6,4,0,8,7,0,2,4,4,9,5,5,6,7,2,7,7,5,0,0,4,3,10,6,5,7,5,7,5,7,0,2,4,6,2,0,8,8,1,4,8,3,0,0,8
2017-04-15T16:00:00Z,3,3,0,6,5,9,5,1,0,0,4,0,10,2,12,5,3,0,3,4,4,4,8,7,2,5,7,3,8,5,7,5,0,0,7,2,0,4,6,3,5,2,6,6,4,6,4,7,2,8,7,3,0,0,6,4,7,4,7,6,0,7,6,3,0,4,4,7,3,0,4,7,2,2,7,5,0,3,7
2017-04-15T17:00:00Z,4,3,0,7,5,10,7,7,0,0,2,0,9,3,4,5,5,0,7,6,8,4,5,6,2,5,5,5,2,5,5,5,0,0,3,5,0,4,5,9,2,4,6,7,4,4,3,6,5,7,4,6,0,0,6,6,9,7,6,7,3,4,3,5,0,5,2,5,9,0,6,6,2,3,7,2,0,3,9
2017-04-15T18:00:00Z,3,3,0,6,12,8,3,5,0,0,4,0,8,4,7,11,3,0,5,4,7,4,6,6,3,5,5,4,7,5,6,3,0,0,5,6,0,4,7,8,7,6,4,7,3,6,1,6,4,8,8,3,0,0,5,6,5,7,4,5,-1,3,5,7,0,5,4,8,6,0,7,6,2,4,6,5,0,2,6
2017-04-15T19:00:00Z,2,3,0,12,9,12,7,5,0,0,6,0,10,2,8,10,4,0,6,4,5,3,4,6,3,5,7,5,7,5,6,7,0,0,6,5,0,9,7,6,7,5,4,4,5,3,7,6,5,8,9,4,0,0,9,7,7,2,4,6,2,5,6,7,0,6,1,6,5,0,6,6,3,7,7,7,0,3,8
2017-04-15T20:00:00Z,3,1,0,8,6,15,6,6,0,0,8,0,10,7,4,13,3,0,8,6,7,5,3,6,5,9,7,6,6,6,5,9,0,0,7,7,0,6,9,12,6,4,3,5,7,4,2,6,4,6,8,11,0,0,9,7,11,2,6,4,3,3,5,10,0,4,4,6,6,0,5,7,4,6,10,6,0,2,8
2017-04-15T21:00:00Z,3,4,0,5,5,4,6,6,0,0,6,0,9,8,9,8,2,0,6,6,9,4,4,9,5,8,8,8,4,7,6,6,0,0,7,5,0,8,10,10,6,7,6,9,6,6,10,5,3,6,10,17,0,0,7,8,9,5,8,5,4,5,9,10,0,4,2,7,8,0,6,7,4,3,6,4,0,1,5
2017-04-15T22:00:00Z,2,5,0,6,6,7,5,4,0,0,5,0,11,8,8,7,3,0,6,6,6,3,5,13,6,6,8,6,4,7,7,5,0,0,7,4,0,8,6,6,6,1,5,6,6,6,8,6,6,7,8,7,0,0,8,6,9,9,11,7,4,6,8,9,0,4,4,5,6,0,3,6,6,6,9,6,0,0,6
2017-04-15T23:00:00Z,1,4,0,4,6,6,6,4,0,0,8,0,9,9,5,10,4,0,6,9,6,4,7,7,5,5,6,6,5,6,6,7,0,0,8,6,0,8,7,5,7,3,3,9,6,3,-1,5,5,6,7,11,0,0,6,11,6,6,9,6,6,11,5,8,0,3,17,6,10,0,5,9,5,4,6,6,0,2,6
2017-04-16T00:00:00Z,3,4,0,6,4,8,5,3,0,0,8,4,7,11,7,6,6,0,6,5,6,6,7,6,4,5,6,5,3,6,6,6,0,5,8,3,2,6,6,6,7,2,2,5,6,2,4,7,6,7,8,7,0,0,7,8,9,5,9,5,4,6,8,5,0,3,6,7,5,0,6,10,3,3,7,5,2,2,7
2017-04-16T01:00:00Z,3,5,0,9,5,5,6,2,0,0,9,0,7,9,5,7,5,0,5,6,5,5,7,4,3,6,6,6,4,6,5,5,0,0,6,5,0,6,6,5,6,3,3,5,6,2,7,6,6,8,7,9,0,0,6,11,8,6,6,5,5,8,8,6,0,6,4,9,5,0,7,9,3,5,7,5,0,4,8
2017-04-16T02:00:00Z,1,5,0,7,7,6,5,5,0,0,9,0,10,8,8,7,5,0,7,4,8,6,7,3,3,5,4,7,4,6,6,6,0,0,6,3,0,4,6,2,4,4,4,6,6,2,5,6,5,6,6,5,0,0,7,11,6,8,5,4,3,10,6,5,0,4,3,6,3,0,6,12,5,3,6,5,0,3,3
2017-04-16T03:00:00Z,2,4,0,7,5,6,4,4,0,0,7,0,8,5,6,6,5,0,6,2,7,5,8,2,4,3,6,4,6,6,6,7,0,0,5,3,0,5,6,8,7,3,3,7,4,2,3,8,5,7,6,7,0,0,8,12,6,5,4,6,4,6,8,5,0,4,4,8,7,0,7,11,6,5,6,4,0,3,4
2017-04-16T04:00:00Z,2,4,0,6,5,6,5,2,0,0,7,0,8,3,5,5,6,0,5,2,7,4,7,2,7,4,5,7,5,6,5,5,0,0,5,3,0,5,6,3,6,2,4,8,6,1,4,7,5,8,5,5,0,0,7,10,6,4,3,7,6,4,7,4,0,5,4,5,1,0,8,11,4,3,6,4,0,0,6
2017-04-16T05:00:00Z,0,4,0,4,5,6,3,2,0,0,8,0,9,5,5,4,5,0,5,6,6,1,5,1,6,6,2,6,7,4,6,6,0,0,7,5,0,5,5,4,8,3,2,7,6,1,5,7,6,9,4,5,0,0,7,11,8,3,6,4,4,4,7,4,0,6,3,6,7,0,6,11,5,3,6,5,0,2,4
2017-04-16T06:00:00Z,2,5,0,5,6,6,5,5,0,0,5,0,7,4,5,8,5,0,6,3,7,3,5,2,6,5,4,6,0,4,4,5,0,0,5,0,0,8,5,4,8,2,3,6,6,2,12,6,4,7,5,4,0,0,7,10,10,4,6,7,4,6,4,5,0,5,3,6,9,0,5,11,6,5,9,4,0,1,6
2017-04-16T07:00:00Z,3,3,0,6,4,4,4,4,0,0,5,0,8,7,6,6,7,0,6,5,5,4,7,2,4,9,3,5,2,4,5,6,0,0,5,1,0,7,5,10,6,2,9,7,4,2,0,8,4,7,5,7,0,0,8,5,10,1,12,7,4,8,8,6,0,3,2,5,10,0,4,10,4,3,6,4,0,1,6
2017-04-16T08:00:00Z,4,3,0,4,4,3,6,2,0,0,5,0,8,8,4,6,3,0,6,6,9,2,2,4,2,6,6,5,3,4,3,5,0,0,4,3,0,6,6,4,6,4,6,4,4,0,8,5,4,13,5,6,0,0,4,4,8,4,6,6,7,2,6,7,0,1,2,5,4,0,5,11,4,2,3,6,0,3,6
2017-04-16T09:00:00Z,3,2,0,5,3,6,2,2,0,0,6,0,10,6,7,5,7,0,6,5,5,5,5,5,-1,6,3,4,1,3,5,3,0,0,5,5,0,0,4,5,3,1,4,6,3,2,3,4,5,10,6,6,0,0,6,0,10,3,4,5,3,4,8,8,0,3,2,10,4,0,4,9,5,3,3,4,0,1,6
2017-04-16T10:00:00Z,4,2,0,6,3,6,5,6,0,0,6,0,9,4,7,4,5,0,6,4,9,3,4,6,2,4,4,3,4,1,3,3,0,0,7,5,0,6,4,4,6,3,4,2,1,1,-2,4,5,16,5,5,0,0,4,2,6,6,6,3,4,5,5,3,0,4,3,7,3,0,0,7,3,2,4,5,0,3,8
2017-04-16T11:00:00Z,1,2,0,7,6,4,4,1,0,0,7,0,8,3,2,7,1,0,7,8,8,6,4,6,2,5,3,6,2,1,3,4,0,0,6,3,0,3,7,4,4,3,5,5,4,3,6,8,2,12,4,5,0,0,6,3,8,-3,7,5,3,4,5,6,0,4,1,10,5,0,3,9,3,2,5,7,0,-1,8
