,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-1.829999, 52.437165)","(-5.928833, 54.59965)","(0.184806, 51.46603)","(-1.875024, 52.47609)","(-3.007175, 53.80489)","(-1.918235, 52.481346)","(-1.826744, 50.73957)","(-4.041924, 51.074793)","(-2.584482, 51.462839)","(-0.147572, 50.840836)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.780888, 50.735454)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-1.560228, 52.411563)","(-7.331179, 55.002818)","(-1.358547, 54.516667)","(0.271611, 50.805778)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-0.131931, 51.49467)","(-0.441614, 51.48879)","(-0.341222, 53.74878)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.127311, 52.619823)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(-7.900328, 54.43951)","(0.070766, 51.45258)","(-2.844333, 53.34633)","(-2.237881, 53.48152)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-0.916605, 52.272257)","(-1.260278, 51.744806)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-2.680353, 53.76559)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(0.634889, 51.45617)","(-4.227678, 50.411463)","(-0.300306, 52.132417)","(0.678408, 51.544206)","(-1.455815, 53.40495)","(-1.478096, 53.378622)","(-1.3159, 54.565819)","(-1.395778, 50.90814)","(-2.175133, 53.02821)","(-1.406878, 54.88361)","(-3.947374, 51.632696)","(-0.345606, 51.425286)","(-3.022722, 53.37287)","(-2.615358, 53.38928)","(-2.638139, 53.54914)","(-3.002778, 53.04222)","(-0.379916, 50.832947)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2018-03-17T15:00:00Z,10,0,8,3,15,8,0,0,14,0,8,0,8,8,5,18,0,12,2,0,3,14,12,7,6,17,0,6,6,7,0,0,10,0,12,0,0,12,6,10,6,7,6,0,12,0,12,5,16,8,6,7,0,8,10,0,11,13,4,6,8,0,0,12,14,14,3,0,16,1,10,6,12,1,4,5,0,17,4,0
2018-03-17T16:00:00Z,9,0,10,5,13,10,2,0,14,0,7,0,9,7,7,16,0,14,5,0,6,10,12,7,8,16,0,6,9,7,0,0,12,0,12,4,0,13,9,11,7,3,7,0,14,0,16,9,8,5,10,8,0,13,10,0,13,13,4,9,9,0,0,12,13,9,3,0,14,0,9,6,12,4,5,5,0,16,6,0
2018-03-17T17:00:00Z,9,0,10,6,12,8,8,0,18,0,10,0,10,5,9,17,0,24,7,0,5,14,13,12,8,17,0,4,4,7,0,0,11,0,11,-1,0,11,6,10,8,7,4,0,11,0,10,8,6,4,11,4,0,14,8,0,8,14,4,4,10,0,0,14,16,8,12,0,15,4,8,5,14,3,7,3,0,15,4,0
2018-03-17T18:00:00Z,7,0,10,8,14,10,2,0,18,0,14,0,9,6,5,22,0,16,7,0,5,12,15,13,11,17,0,7,8,8,0,0,12,0,11,1,0,12,11,11,9,7,2,0,13,0,7,13,10,8,9,5,0,13,10,0,13,16,6,6,10,0,0,21,14,7,10,0,16,3,6,3,15,5,5,7,0,19,4,0
2018-03-17T19:00:00Z,6,0,10,6,14,10,6,0,18,0,10,0,12,10,5,18,0,23,6,0,6,13,13,17,10,19,0,9,7,7,0,0,11,0,11,9,0,14,8,12,10,6,9,0,14,0,9,3,14,6,8,7,0,16,10,0,14,17,6,8,11,0,0,12,17,9,2,0,16,3,7,4,17,4,3,1,0,19,6,0
2018-03-17T20:00:00Z,6,0,10,7,14,10,4,0,13,0,13,0,12,12,6,18,0,14,9,0,5,18,13,14,10,17,0,2,2,7,0,0,10,0,12,8,0,14,11,12,8,10,3,0,12,0,9,5,16,2,9,7,0,12,13,0,9,17,5,9,10,0,0,12,16,14,5,0,14,4,6,7,20,5,7,6,0,19,6,0
2018-03-17T21:00:00Z,6,0,9,6,16,9,4,0,16,0,11,0,12,11,4,19,0,18,8,0,8,15,15,13,7,21,0,6,7,7,0,0,12,0,12,5,0,13,12,10,9,9,4,0,15,0,5,-1,11,3,13,10,0,14,12,0,13,18,7,10,10,0,0,12,17,12,10,0,17,7,8,8,16,5,5,4,0,14,12,0
2018-03-17T22:00:00Z,6,0,10,8,18,8,7,0,13,0,13,0,11,10,4,19,0,15,11,0,6,16,15,13,6,24,0,3,5,5,0,0,12,0,12,6,0,13,11,12,8,7,6,0,15,0,8,8,16,4,11,10,0,12,10,0,12,20,3,12,12,0,0,12,17,9,11,0,17,8,6,9,17,5,6,9,0,17,8,0
2018-03-17T23:00:00Z,9,0,11,5,18,8,5,0,15,0,10,0,11,9,3,16,0,22,10,0,8,12,14,10,7,26,0,3,4,5,0,0,14,0,12,7,0,13,9,12,9,6,10,0,15,0,5,12,10,5,12,10,0,17,14,0,11,17,5,11,11,0,0,14,18,12,9,0,20,6,6,7,18,5,7,8,0,18,8,0
2018-03-18T00:00:00Z,7,0,12,3,16,9,7,0,16,0,12,22,13,9,1,21,0,21,9,0,8,18,12,5,5,30,0,4,6,4,0,0,13,0,13,9,0,14,10,12,10,8,8,0,18,0,8,11,16,8,13,7,0,13,11,0,11,19,7,11,12,0,0,14,19,12,8,0,24,8,8,4,18,6,10,9,0,20,3,0
2018-03-18T01:00:00Z,6,0,12,4,18,11,7,0,18,0,11,0,17,10,2,21,0,20,9,0,6,16,14,6,4,29,0,6,3,4,0,0,15,0,14,6,0,18,10,11,9,6,4,0,16,0,6,3,17,8,13,10,0,16,15,0,11,21,6,12,10,0,0,11,18,11,8,0,22,6,9,5,20,6,6,8,0,21,6,0
2018-03-18T02:00:00Z,7,0,12,4,18,13,3,0,15,0,12,0,16,8,3,21,0,22,10,0,8,16,14,5,7,29,0,2,3,4,0,0,16,0,17,6,0,18,10,11,11,8,4,0,19,0,7,2,21,6,12,13,0,14,11,0,10,22,6,9,12,0,0,11,18,12,5,0,22,7,8,8,20,6,6,9,0,23,7,0
2018-03-18T03:00:00Z,10,0,13,4,19,12,5,0,15,0,12,0,16,9,5,24,0,23,11,0,9,16,15,4,6,28,0,3,6,4,0,0,16,0,17,9,0,17,10,12,10,7,7,0,14,0,5,1,18,1,12,13,0,17,8,0,13,22,5,11,13,0,0,15,19,13,6,0,22,8,10,8,21,5,8,8,0,28,8,0
2018-03-18T04:00:00Z,8,0,12,3,18,10,6,0,19,0,11,0,15,9,5,21,0,20,11,0,7,16,15,3,7,28,0,3,2,4,0,0,16,0,17,11,0,18,11,15,13,6,6,0,20,0,5,8,17,4,13,11,0,17,10,0,12,23,5,11,16,0,0,13,20,10,9,0,20,9,7,8,20,5,6,7,0,32,8,0
2018-03-18T05:00:00Z,8,0,13,2,18,12,4,0,15,0,13,0,13,9,6,22,0,24,11,0,7,18,15,2,10,28,0,6,4,4,0,0,16,0,19,10,0,19,14,14,13,9,6,0,16,0,8,3,17,6,13,10,0,15,9,0,12,30,7,13,16,0,0,18,18,17,14,0,24,10,9,9,19,6,9,9,0,26,10,0
2018-03-18T06:00:00Z,6,0,14,3,18,14,6,0,16,0,11,0,16,10,5,18,0,23,12,0,8,16,14,4,7,27,0,6,2,3,0,0,15,0,20,8,0,20,13,16,13,7,10,0,18,0,6,3,18,4,12,10,0,16,10,0,14,30,6,14,18,0,0,16,18,14,14,0,29,11,5,8,22,7,10,10,0,28,10,0
2018-03-18T07:00:00Z,5,0,14,3,19,15,8,0,25,0,14,0,18,12,7,16,0,30,12,0,7,19,16,3,7,28,0,3,5,4,0,0,15,0,21,8,0,20,13,16,13,7,8,0,20,0,7,7,20,7,14,10,0,16,13,0,13,29,8,13,18,0,0,18,20,11,7,0,24,10,6,9,20,8,12,10,0,29,8,0
2018-03-18T08:00:00Z,9,0,16,6,19,17,7,0,28,0,16,0,16,13,10,18,0,30,11,0,7,18,17,3,6,28,0,4,-1,4,0,0,16,0,20,10,0,19,12,18,15,8,6,0,17,0,9,4,20,6,15,11,0,17,14,0,16,25,8,15,19,0,0,18,19,13,12,0,27,9,4,12,22,8,11,12,0,19,9,0
2018-03-18T09:00:00Z,8,0,16,6,19,12,7,0,26,0,18,0,13,13,6,17,0,30,12,0,11,17,17,4,8,24,0,5,5,4,0,0,16,0,17,9,0,16,16,16,13,8,9,0,17,0,9,7,15,4,15,12,0,20,17,0,16,23,7,11,17,0,0,16,18,11,15,0,25,10,8,11,22,6,12,14,0,25,8,0
2018-03-18T10:00:00Z,8,0,14,6,18,15,6,0,23,0,16,0,15,15,4,20,0,27,13,0,13,20,16,5,5,21,0,3,4,5,0,0,15,0,16,12,0,16,15,16,11,10,10,0,17,0,12,6,18,4,17,12,0,15,17,0,14,22,8,13,15,0,0,19,17,15,11,0,24,9,6,16,18,10,13,7,0,21,10,0
2018-03-18T11:00:00Z,12,0,15,7,17,15,8,0,17,0,19,0,16,15,5,17,0,25,13,0,15,17,17,4,4,19,0,7,1,5,0,0,14,0,16,10,0,16,15,18,14,10,9,0,14,0,12,5,15,6,17,15,0,17,15,0,13,21,9,14,16,0,0,22,16,10,8,0,21,9,8,15,18,10,12,6,0,16,9,0
2018-03-18T12:00:00Z,9,0,15,4,15,22,8,0,22,0,21,0,17,16,7,21,0,26,12,0,12,17,18,7,7,22,0,3,5,5,0,0,16,0,16,13,0,16,16,16,16,11,10,0,13,0,12,9,15,6,19,11,0,22,18,0,9,18,9,19,15,0,0,23,20,16,11,0,18,12,7,13,19,9,12,11,0,21,10,0
2018-03-18T13:00:00Z,8,0,19,6,20,21,7,0,22,0,22,0,16,15,7,20,0,22,14,0,12,22,19,10,6,21,0,4,6,5,0,0,16,0,18,14,0,17,18,18,16,15,7,0,17,0,13,8,18,7,18,11,0,23,18,0,8,21,11,19,17,0,0,23,20,15,11,0,21,12,6,16,19,8,12,11,0,23,13,0
2018-03-18T14:00:00Z,5,0,16,5,20,22,4,0,22,0,18,0,18,17,7,18,0,27,14,0,14,20,21,10,9,20,0,6,7,6,0,0,15,0,18,9,0,19,17,20,15,13,13,0,19,0,13,8,19,8,16,11,0,25,15,0,12,20,10,19,17,0,0,23,19,18,15,0,19,10,8,12,19,10,10,10,0,27,12,0
2018-03-18T15:00:00Z,9,0,17,5,20,18,8,0,22,0,18,0,18,18,9,16,0,21,10,0,11,23,22,14,12,21,0,8,3,7,0,0,15,0,19,6,0,19,19,24,16,11,9,0,18,0,13,8,16,7,14,13,0,20,20,0,14,21,11,20,20,0,0,25,20,17,8,0,16,10,10,19,23,9,12,11,0,35,12,0
2018-03-18T16:00:00Z,9,0,18,5,18,16,9,0,22,0,21,0,20,17,10,21,0,26,12,0,11,22,23,18,11,20,0,7,4,7,0,0,16,0,19,17,0,19,17,20,16,11,11,0,17,0,12,10,23,6,14,9,0,23,21,0,17,21,12,20,19,0,0,21,19,15,6,0,20,10,9,18,23,9,10,8,0,28,12,0
2018-03-18T17:00:00Z,10,0,18,6,18,15,6,0,22,0,22,0,17,19,10,20,0,25,10,0,10,23,21,25,12,23,0,10,6,7,0,0,14,0,18,10,0,19,20,18,14,13,12,0,20,0,12,9,18,7,12,10,0,24,21,0,16,22,13,18,18,0,0,25,20,16,6,0,23,9,9,14,25,8,13,6,0,24,11,0
2018-03-18T18:00:00Z,6,0,17,7,17,17,10,0,25,0,21,0,16,20,6,19,0,28,10,0,10,20,19,24,11,23,0,5,4,7,0,0,14,0,17,8,0,18,17,19,15,10,8,0,17,0,12,10,22,8,12,12,0,21,20,0,18,20,13,22,19,0,0,24,19,13,10,0,26,9,7,19,24,8,11,8,0,26,10,0
2018-03-18T19:00:00Z,8,0,17,7,17,15,8,0,21,0,22,0,16,21,7,26,0,20,9,0,9,20,21,22,9,25,0,5,7,7,0,0,15,0,17,7,0,18,16,21,13,10,6,0,16,0,11,6,17,5,9,10,0,19,22,0,20,24,11,24,17,0,0,18,20,14,13,0,20,8,9,19,23,9,15,11,0,24,9,0
2018-03-18T20:00:00Z,6,0,14,4,15,15,10,0,26,0,23,0,16,20,7,22,0,27,11,0,8,18,19,20,6,28,0,5,6,7,0,0,16,0,16,10,0,17,16,16,13,10,7,0,17,0,9,10,0,6,10,11,0,20,20,0,20,27,12,21,18,0,0,16,20,14,8,0,25,10,7,24,22,9,17,11,0,22,11,0
2018-03-18T21:00:00Z,6,0,14,5,20,14,7,0,27,0,21,0,16,20,7,15,0,24,10,0,8,20,17,18,5,28,0,6,5,7,0,0,13,0,15,9,0,16,15,15,11,7,10,0,17,0,8,8,10,6,12,12,0,15,19,0,20,27,10,16,15,0,0,16,17,15,6,0,26,9,10,15,23,8,10,13,0,19,12,0
2018-03-18T22:00:00Z,8,0,16,6,16,14,7,0,22,0,19,0,16,18,8,16,0,32,9,0,10,19,18,18,9,24,0,7,7,7,0,0,12,0,15,7,0,17,14,15,12,6,7,0,17,0,10,8,15,5,11,10,0,18,16,0,20,29,9,18,13,0,0,16,14,15,5,0,22,7,10,16,21,9,7,11,0,17,9,0
2018-03-18T23:00:00Z,6,0,12,6,15,14,8,0,24,0,17,0,17,15,3,16,0,22,10,0,8,18,14,20,6,25,0,3,6,6,0,0,12,0,17,8,0,17,13,16,11,9,10,0,16,0,8,6,18,6,10,9,0,17,16,0,22,27,9,17,13,0,0,14,14,13,5,0,22,7,8,19,18,10,12,11,0,21,9,0
2018-03-19T00:00:00Z,8,0,13,6,14,12,7,0,23,0,17,11,14,14,6,15,0,26,9,0,0,17,15,12,6,24,0,4,4,6,0,0,11,0,16,7,0,15,12,13,11,7,12,0,15,0,8,11,18,6,8,12,0,14,18,0,21,25,8,15,12,0,0,14,15,10,7,0,22,10,6,16,19,8,10,7,0,24,8,0
2018-03-19T01:00:00Z,5,0,13,7,15,10,8,0,22,0,15,0,11,13,5,15,0,29,9,0,7,17,17,7,7,18,0,5,3,6,0,0,14,0,14,7,0,14,11,13,11,7,6,0,12,0,8,6,13,5,8,9,0,12,14,0,17,23,7,16,11,0,0,15,16,11,8,0,24,7,7,17,18,8,6,11,0,17,8,0
2018-03-19T02:00:00Z,5,0,14,5,18,12,6,0,21,0,12,0,12,12,6,19,0,26,9,0,7,14,17,7,8,17,0,6,6,5,0,0,13,0,14,7,0,14,11,13,10,8,8,0,18,0,8,6,13,6,15,10,0,13,9,0,17,21,8,17,11,0,0,11,15,9,9,0,26,9,8,16,17,8,8,10,0,17,7,0
2018-03-19T03:00:00Z,3,0,12,5,14,10,6,0,22,0,16,0,10,12,9,13,0,28,9,0,8,14,14,5,7,18,0,5,4,5,0,0,13,0,12,6,0,12,11,15,10,6,7,0,12,0,6,6,8,6,8,9,0,13,12,0,17,20,6,14,11,0,0,11,15,11,11,0,27,7,7,13,15,7,8,8,0,16,8,0
2018-03-19T04:00:00Z,6,0,12,6,12,12,5,0,17,0,14,0,9,11,6,16,0,19,10,0,9,14,14,5,6,19,0,4,4,4,0,0,11,0,11,6,0,11,11,9,11,5,6,0,10,0,5,8,10,6,10,7,0,14,5,0,18,18,9,15,11,0,0,12,14,10,12,0,22,9,7,13,15,5,9,8,0,17,6,0
2018-03-19T05:00:00Z,4,0,14,5,13,10,6,0,19,0,10,0,9,9,6,16,0,22,8,0,9,11,14,5,7,19,0,4,5,4,0,0,10,0,10,5,0,10,10,14,9,7,5,0,11,0,6,6,9,5,11,10,0,14,12,0,16,18,7,13,10,0,0,10,12,9,12,0,19,8,5,13,13,8,9,7,0,16,6,0
2018-03-19T06:00:00Z,4,0,14,6,12,11,3,0,13,0,10,0,9,13,6,15,0,16,10,0,9,12,8,6,6,16,0,5,4,4,0,0,10,0,10,6,0,10,9,13,10,8,4,0,13,0,6,6,7,3,11,8,0,35,10,0,15,19,7,16,9,0,0,12,13,10,12,0,14,8,6,13,14,6,7,11,0,17,7,0
2018-03-19T07:00:00Z,4,0,12,6,12,9,5,0,17,0,13,0,11,12,6,14,0,17,7,0,9,14,13,5,10,17,0,5,4,4,0,0,12,0,11,14,0,11,11,11,11,12,5,0,12,0,7,7,13,2,9,7,0,13,11,0,15,17,8,12,9,0,0,15,14,10,14,0,12,9,6,12,12,3,8,7,0,16,6,0
2018-03-19T08:00:00Z,5,0,12,5,12,10,3,0,13,0,14,0,12,13,5,18,0,19,8,0,9,13,14,5,6,16,0,6,4,5,0,0,14,0,11,10,0,11,10,12,10,6,4,0,12,0,9,5,13,4,10,8,0,12,10,0,12,14,7,9,9,0,0,12,16,11,13,0,14,8,5,16,14,5,5,9,0,18,9,0
2018-03-19T09:00:00Z,6,0,11,3,13,10,9,0,14,0,14,0,12,12,11,15,0,18,9,0,7,16,15,5,4,17,0,6,5,6,0,0,11,0,12,13,0,12,13,11,9,9,8,0,12,0,7,6,10,5,9,10,0,11,12,0,14,14,9,13,12,0,0,13,16,10,12,0,10,6,6,10,16,6,7,5,0,34,5,0
2018-03-19T10:00:00Z,2,0,13,2,13,11,2,0,14,0,11,0,11,11,8,17,0,16,9,0,6,18,14,5,4,15,0,5,7,6,0,0,11,0,13,8,0,12,10,11,7,8,7,0,14,0,0,1,16,4,11,8,0,9,10,0,14,16,7,14,12,0,0,10,13,6,14,0,12,8,6,16,15,6,5,5,0,38,6,0
2018-03-19T11:00:00Z,5,0,7,5,12,12,3,0,15,0,12,0,12,12,4,17,0,21,8,0,8,15,14,5,6,15,0,6,5,6,0,0,10,0,12,10,0,12,8,11,8,10,6,0,12,0,0,7,10,5,8,9,0,12,11,0,16,15,7,11,12,0,0,10,14,6,13,0,17,7,6,10,17,6,6,7,0,29,7,0
2018-03-19T12:00:00Z,1,0,11,5,12,10,4,0,16,0,17,0,12,12,11,17,0,17,8,0,8,13,13,5,7,17,0,6,5,5,0,0,9,0,12,6,0,11,9,11,8,9,6,0,11,0,2,6,13,5,8,10,0,14,14,0,16,17,8,12,10,0,0,13,11,6,9,0,13,8,5,12,14,5,7,10,0,20,4,0
2018-03-19T13:00:00Z,1,0,9,5,12,10,3,0,15,0,12,0,11,10,5,17,0,24,8,0,5,13,10,6,5,17,0,5,4,4,0,0,12,0,11,6,0,11,5,12,6,13,3,0,12,0,5,4,11,5,9,9,0,12,13,0,14,16,1,13,10,0,0,12,12,4,1,0,14,2,4,12,15,5,9,6,0,17,1,0
2018-03-19T14:00:00Z,5,0,6,7,12,11,3,0,15,0,6,0,13,10,3,16,0,24,10,0,7,12,9,4,7,15,0,4,1,6,0,0,10,0,10,4,0,10,7,8,6,13,6,0,9,0,7,7,12,2,8,5,0,10,13,0,14,16,6,11,10,0,0,12,11,4,6,0,16,6,4,11,13,3,6,3,0,17,7,0
2018-03-19T15:00:00Z,3,0,6,7,10,10,4,0,18,0,12,0,5,8,7,16,0,20,6,0,6,0,13,5,7,19,0,4,4,5,0,0,10,0,10,7,0,9,7,11,6,6,8,0,14,0,5,4,9,4,7,4,0,9,11,0,15,11,5,11,10,0,0,12,12,6,8,0,16,2,5,12,13,3,9,3,0,14,3,0
2018-03-19T16:00:00Z,5,0,8,7,11,8,5,0,14,0,9,0,11,9,4,16,0,19,4,0,7,8,13,10,5,18,0,4,4,5,0,0,8,0,9,6,0,9,4,11,5,7,3,0,8,0,4,2,10,1,9,5,0,9,10,0,13,6,4,9,9,0,0,8,10,11,9,0,16,4,4,10,10,4,3,6,0,17,4,0
2018-03-19T17:00:00Z,3,0,6,7,9,6,6,0,9,0,11,0,5,9,6,11,0,18,6,0,7,8,9,7,8,15,0,5,6,8,0,0,7,0,8,4,0,9,4,9,4,7,5,0,9,0,7,2,5,3,8,4,0,8,10,0,13,10,4,10,7,0,0,10,8,10,1,0,14,6,5,8,10,5,7,6,0,15,5,0
2018-03-19T18:00:00Z,4,0,8,9,10,5,5,0,15,0,11,0,7,8,6,13,0,14,6,0,6,10,11,8,6,14,0,4,6,5,0,0,9,0,8,4,0,9,4,6,4,8,6,0,6,0,5,3,8,5,5,5,0,11,8,0,12,16,4,4,9,0,0,8,10,10,6,0,13,4,5,7,10,4,4,4,0,11,4,0
2018-03-19T19:00:00Z,4,0,7,10,10,6,3,0,12,0,7,0,9,7,3,14,0,19,5,0,6,10,10,28,4,13,0,4,7,6,0,0,9,0,8,4,0,9,6,8,5,10,4,0,9,0,10,6,7,4,5,5,0,13,8,0,11,14,5,9,6,0,0,10,12,9,11,0,11,7,6,4,10,3,6,3,0,14,7,0
2018-03-19T20:00:00Z,7,0,8,12,8,9,4,0,17,0,8,0,6,5,4,10,0,16,4,0,6,10,8,55,3,14,0,8,8,5,0,0,8,0,7,2,0,8,5,8,3,12,7,0,8,0,5,8,10,5,8,2,0,11,7,0,9,10,6,7,7,0,0,8,12,10,10,0,12,6,4,5,10,3,4,1,0,15,8,0
2018-03-19T21:00:00Z,10,0,9,9,8,7,4,0,10,0,5,0,4,5,6,12,0,12,6,0,5,9,7,30,6,13,0,9,10,5,0,0,6,0,7,3,0,7,3,5,4,11,7,0,8,0,6,6,8,4,6,6,0,8,8,0,9,11,3,7,5,0,0,11,10,11,4,0,9,4,4,4,9,3,6,7,0,12,9,0
2018-03-19T22:00:00Z,6,0,7,11,8,6,2,0,14,0,6,0,5,6,8,9,0,13,5,0,5,8,10,34,7,12,0,11,13,6,0,0,5,0,6,4,0,7,4,6,4,9,4,0,7,0,6,6,0,3,3,6,0,9,6,0,6,13,3,8,3,0,0,6,8,7,3,0,0,1,6,6,9,6,3,5,0,10,6,0
2018-03-19T23:00:00Z,7,0,7,14,8,8,2,0,6,0,5,0,4,5,4,9,0,11,9,0,5,6,7,46,6,11,0,9,16,5,0,0,4,0,5,4,0,6,5,9,6,5,6,0,4,0,5,5,1,4,2,6,0,7,6,0,7,10,4,8,3,0,0,9,6,8,12,0,5,9,5,7,7,4,8,8,0,6,6,0
2018-03-20T00:00:00Z,6,0,7,25,7,6,3,0,8,0,5,8,1,7,7,7,0,9,8,0,4,6,8,33,5,8,0,11,13,5,0,0,3,0,5,7,0,5,4,5,5,6,4,0,5,0,4,8,6,3,3,6,0,4,7,0,5,7,5,8,3,0,0,6,5,8,2,0,7,4,5,3,4,3,5,7,0,4,5,0
2018-03-20T01:00:00Z,5,0,9,18,6,7,4,0,10,0,6,0,3,7,6,8,0,6,7,0,6,5,12,25,5,7,0,8,14,5,0,0,3,0,4,4,0,5,9,8,3,3,5,0,2,0,3,5,3,3,4,7,0,7,9,0,5,3,4,7,4,0,0,10,3,6,8,0,8,7,5,3,5,4,2,4,0,5,7,0
2018-03-20T02:00:00Z,0,0,9,22,5,9,3,0,9,0,7,0,1,7,9,6,0,14,7,0,4,5,11,18,6,8,0,12,13,5,0,0,2,0,4,5,0,4,8,7,6,5,6,0,3,0,3,3,0,3,4,9,0,10,7,0,6,6,4,6,3,0,0,14,5,6,6,0,10,6,3,6,6,3,6,4,0,6,6,0
2018-03-20T03:00:00Z,4,0,8,22,6,7,3,0,7,0,8,0,4,4,11,9,0,9,8,0,4,4,15,16,5,6,0,11,12,5,0,0,2,0,4,2,0,4,7,10,6,5,6,0,4,0,5,5,5,2,3,7,0,9,10,0,4,9,4,4,3,0,0,7,3,4,-1,0,10,5,4,7,3,3,3,4,0,5,5,0
2018-03-20T04:00:00Z,4,0,10,20,6,11,4,0,7,0,7,0,4,5,13,5,0,10,5,0,4,4,11,15,4,7,0,9,12,4,0,0,2,0,5,5,0,5,9,10,6,2,4,0,4,0,2,3,4,5,3,7,0,12,12,0,3,5,5,7,4,0,0,11,3,9,8,0,10,4,4,4,6,3,4,5,0,5,4,0
2018-03-20T05:00:00Z,4,0,10,17,8,12,2,0,5,0,10,0,6,5,10,8,0,10,6,0,3,5,7,14,4,7,0,10,18,4,0,0,4,0,7,4,0,8,6,9,6,2,3,0,5,0,1,5,4,4,4,2,0,11,10,0,0,9,4,8,8,0,0,7,6,8,3,0,8,4,3,6,6,3,2,7,0,7,5,0
2018-03-20T06:00:00Z,5,0,11,22,11,11,2,0,7,0,10,0,9,7,12,7,0,13,5,0,4,6,10,8,6,6,0,10,18,7,0,0,6,0,10,4,0,9,7,10,9,4,4,0,10,0,3,5,10,3,3,5,0,11,13,0,3,9,6,11,6,0,0,15,6,8,4,0,8,3,5,8,8,5,5,10,0,9,5,0
2018-03-20T07:00:00Z,4,0,12,22,10,9,4,0,11,0,13,0,10,5,9,14,0,15,6,0,2,6,8,9,6,6,0,9,23,15,0,0,7,0,9,6,0,7,6,8,5,6,5,0,8,0,5,6,7,2,5,6,0,11,10,0,4,8,6,11,6,0,0,9,9,8,8,0,9,3,6,7,8,3,5,5,0,14,4,0
2018-03-20T08:00:00Z,3,0,14,26,7,11,2,0,14,0,7,0,11,7,12,10,0,11,5,0,3,7,7,13,6,9,0,8,24,16,0,0,4,0,7,7,0,7,7,6,6,6,7,0,7,0,5,5,5,3,6,8,0,10,10,0,9,13,6,7,8,0,0,10,8,8,2,0,9,5,6,6,6,3,5,14,0,15,4,0
2018-03-20T09:00:00Z,4,0,9,24,9,9,2,0,15,0,7,0,10,7,12,8,0,10,8,0,6,5,13,7,7,5,0,8,25,21,0,0,5,0,6,8,0,7,7,6,5,6,9,0,6,0,3,7,6,5,8,9,0,10,12,0,7,1,10,6,8,0,0,10,4,8,3,0,7,10,7,4,6,6,4,6,0,13,7,0
2018-03-20T10:00:00Z,3,0,7,12,7,10,0,0,16,0,8,0,10,6,13,14,0,12,6,0,2,8,9,7,9,8,0,8,16,14,0,0,6,0,6,11,0,8,6,9,7,10,6,0,8,0,0,7,7,2,7,8,0,9,8,0,6,6,7,5,6,0,0,9,8,7,7,0,7,10,5,3,6,0,5,12,0,0,4,0
2018-03-20T11:00:00Z,3,0,4,9,9,7,5,0,7,0,5,0,8,3,8,7,0,11,7,0,3,8,14,6,6,10,0,13,14,12,0,0,6,0,6,9,0,7,4,8,7,10,6,0,9,0,0,9,6,2,8,9,0,11,6,0,10,8,4,9,8,0,0,7,7,6,9,0,14,4,4,5,7,2,5,6,0,6,8,0
2018-03-20T12:00:00Z,3,0,7,12,8,0,3,0,9,0,8,0,10,3,11,16,0,12,8,0,4,6,17,5,6,11,0,10,8,11,0,0,7,0,7,8,0,8,6,8,8,11,7,0,8,0,6,11,8,2,10,7,0,9,8,0,7,7,2,6,7,0,0,10,9,8,2,0,9,6,4,3,10,1,4,3,0,7,6,0
2018-03-20T13:00:00Z,8,0,7,11,9,9,3,0,8,0,7,0,12,5,10,10,0,9,6,0,6,10,6,7,8,7,0,10,6,12,0,0,5,0,7,9,0,6,7,10,8,10,6,0,7,0,8,8,7,5,10,10,0,9,7,0,9,9,3,5,6,0,0,5,7,7,12,0,9,6,5,1,9,4,3,8,0,6,6,0
2018-03-20T14:00:00Z,4,0,10,7,9,8,6,0,8,0,8,0,8,5,6,14,0,8,7,0,5,7,9,6,7,7,0,9,6,12,0,0,5,0,7,8,0,7,7,9,6,11,4,0,6,0,6,4,8,4,8,11,0,8,6,0,6,9,5,4,8,0,0,9,8,6,5,0,6,5,5,1,8,6,2,5,0,9,1,0
2018-03-20T15:00:00Z,2,0,9,9,9,7,5,0,8,0,8,0,8,6,5,12,0,6,7,0,10,7,9,7,7,6,0,4,11,9,0,0,6,0,6,4,0,6,6,13,6,12,5,0,8,0,8,0,8,5,4,9,0,9,8,0,10,13,8,5,6,0,0,10,8,7,4,0,9,6,5,3,8,4,3,8,0,8,-3,0
