,"(-2.094278, 57.15736)","(-3.2429, 55.79216)","(-6.654558, 54.353728)","(-5.974944, 54.572586)","(-5.928833, 54.59965)","(-1.875024, 52.47609)","(-1.918235, 52.481346)","(-4.041924, 51.074793)","(-2.583975, 51.457968)","(-2.584482, 51.462839)","(-2.293772, 53.559029)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-2.945307, 54.894834)","(0.54797, 51.374264)","(-1.438228, 51.149617)","(-1.454946, 53.244131)","(-2.678731, 51.638094)","(-1.456944, 53.231722)","(-0.125889, 51.52229)","(-3.152305, 51.49096)","(-1.490082, 52.407708)","(-7.331179, 55.002818)","(-0.265617, 51.51895)","(-1.358547, 54.516667)","(-2.334139, 53.48481)","(-3.182186, 55.945589)","(-4.238214, 55.860936)","(-4.734421, 55.944079)","(-4.243631, 55.865782)","(-3.704399, 56.010319)","(0.439548, 51.518167)","(-0.441614, 51.48879)","(-0.305749, 53.758971)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.542911, 52.294884)","(-1.576361, 53.819972)","(-1.546472, 53.80378)","(-1.124228, 52.638677)","(-7.900328, 54.43951)","(-2.844333, 53.34633)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.595362, 54.986405)","(-1.610528, 54.97825)","(1.301976, 52.614193)","(-1.146447, 52.95473)","(-2.977281, 51.601203)","(-1.188851, 52.969377)","(-1.260278, 51.744806)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(-1.095558, 50.798339)","(-3.770822, 51.58395)","(-0.944067, 51.45309)","(-0.940382, 51.454896)","(0.634889, 51.45617)","(-1.463484, 50.920265)","(-4.227678, 50.411463)","(-0.636811, 53.58634)","(-0.300306, 52.132417)","(-1.478096, 53.378622)","(-2.742134, 53.451826)","(-0.05955, 51.480499)","(-1.395778, 50.90814)","(-2.111898, 52.980436)","(-3.947374, 51.632696)","(0.317969, 51.47707)","(-2.615358, 53.38928)","(-3.002778, 53.04222)","(-1.086514, 53.967513)","(-1.075861, 53.951889)"
2018-05-07T11:00:00Z,7,0,21,28,17,37,0,0,31,35,23,28,32,14,58,0,28,0,34,22,42,0,0,32,23,0,21,16,15,0,0,37,28,57,0,24,37,0,33,28,0,0,0,0,0,27,0,29,34,0,0,33,0,41,22,27,0,35,32,0,0,0,0,0,24,0,0,33,44,32,36,0,0,26,0
2018-05-07T12:00:00Z,10,0,22,25,18,30,0,0,29,29,27,23,31,14,49,0,27,0,35,19,27,0,6,22,18,0,23,11,13,0,0,42,25,46,0,18,31,0,28,28,0,0,0,0,0,36,0,32,29,0,0,23,0,43,23,30,0,30,27,0,0,0,0,0,26,0,0,27,37,33,35,0,0,27,0
2018-05-07T13:00:00Z,9,0,17,18,26,26,0,0,40,36,33,34,23,20,55,0,31,0,34,22,27,0,6,28,21,0,30,15,14,0,0,44,21,39,0,19,30,0,32,31,0,0,0,0,0,39,0,26,23,0,0,27,0,47,21,33,0,29,26,0,0,0,0,0,26,0,0,26,39,32,42,0,0,20,0
2018-05-07T14:00:00Z,10,0,21,17,19,25,0,0,43,41,28,32,26,24,43,0,34,0,38,23,26,0,7,29,31,0,29,15,13,0,0,46,21,41,0,21,25,0,25,26,0,0,0,0,0,37,0,27,28,0,0,25,0,44,24,38,0,27,30,0,0,0,0,0,30,0,0,26,44,33,38,0,0,28,0
2018-05-07T15:00:00Z,12,0,18,16,16,27,0,0,35,40,28,34,25,29,45,0,33,0,43,28,32,0,4,30,26,0,0,13,15,0,0,38,22,30,0,22,25,0,26,26,0,0,0,0,0,42,0,27,28,0,0,24,0,43,32,35,0,20,31,0,0,0,0,0,28,0,0,25,50,32,32,0,0,30,0
2018-05-07T16:00:00Z,18,0,18,18,15,29,0,0,33,37,28,29,24,30,53,0,36,0,40,23,40,0,6,28,28,0,6,18,12,0,0,36,20,32,0,17,28,0,31,31,0,0,0,0,0,41,0,30,28,0,0,23,0,44,37,37,0,25,33,0,0,0,0,0,31,0,0,30,44,29,35,0,0,38,0
2018-05-07T17:00:00Z,29,0,15,18,18,28,0,0,33,31,32,22,25,30,49,0,31,0,32,16,25,0,6,30,24,0,13,14,11,0,0,38,16,33,0,11,25,0,29,31,0,0,0,0,0,22,0,26,29,0,0,19,0,48,26,49,0,28,28,0,0,0,0,0,29,0,0,34,39,30,31,0,0,36,0
2018-05-07T18:00:00Z,31,0,20,22,20,31,0,0,37,30,41,25,26,30,62,0,30,0,38,24,31,0,4,27,38,0,10,15,11,0,0,39,13,50,0,15,26,0,41,36,0,0,0,0,0,25,0,25,27,0,0,25,0,54,52,50,0,24,31,0,0,0,0,0,31,0,0,40,38,34,34,0,0,31,0
2018-05-07T19:00:00Z,37,0,19,23,19,29,0,0,37,25,42,38,25,31,58,0,30,0,35,30,31,0,11,31,32,0,8,16,14,0,0,46,20,52,0,21,21,0,41,36,0,0,0,0,0,13,0,36,29,0,0,25,0,60,53,64,0,22,26,0,0,0,0,0,31,0,0,43,42,29,42,0,0,29,0
2018-05-07T20:00:00Z,37,0,19,34,22,27,0,0,35,28,37,33,26,23,67,0,31,0,37,33,29,0,11,37,30,0,11,19,13,0,0,49,26,53,0,24,26,0,36,39,0,0,0,0,0,45,0,44,33,0,0,24,0,32,57,62,0,26,28,0,0,0,0,0,34,0,0,52,47,38,47,0,0,28,0
2018-05-07T21:00:00Z,42,0,15,22,21,35,0,0,32,29,45,35,24,24,71,0,32,0,32,37,27,0,8,40,29,0,12,22,13,0,0,51,32,56,0,26,26,0,36,39,0,0,0,0,0,26,0,55,29,0,0,25,0,26,63,67,0,28,39,0,0,0,0,0,35,0,0,51,47,33,62,0,0,25,0
2018-05-07T22:00:00Z,45,0,17,25,19,39,0,0,31,29,50,38,30,47,70,0,28,0,34,43,36,0,8,46,26,0,17,22,14,0,0,60,36,60,0,30,26,0,36,42,0,0,0,0,0,26,0,64,31,0,0,29,0,25,70,74,0,25,37,0,0,0,0,0,40,0,0,50,40,26,57,0,0,31,0
2018-05-07T23:00:00Z,50,0,13,21,20,38,0,0,28,26,47,44,18,40,57,0,29,0,32,47,21,0,3,48,37,0,18,19,15,0,0,66,37,62,0,33,23,0,37,38,0,0,0,0,0,35,0,64,37,0,0,27,0,24,72,78,0,30,37,0,0,0,0,0,41,0,0,58,43,17,62,0,0,39,0
2018-05-08T00:00:00Z,46,0,13,25,17,38,0,0,16,20,45,46,16,34,30,0,27,0,35,50,16,0,2,48,30,0,18,22,15,0,0,76,36,70,15,39,19,0,34,34,0,0,0,0,0,36,0,63,35,0,0,22,0,21,79,76,29,31,34,0,0,0,0,0,35,0,0,68,43,22,68,0,16,45,0
2018-05-08T01:00:00Z,47,0,14,17,17,39,0,0,19,13,47,52,22,35,23,0,28,0,31,54,22,0,3,51,26,0,18,20,15,0,0,73,37,71,0,40,23,0,34,39,0,0,0,0,0,28,0,62,33,0,0,22,0,16,78,75,0,31,34,0,0,0,0,0,28,0,0,72,40,16,70,0,0,48,0
2018-05-08T02:00:00Z,31,0,12,12,12,48,0,0,14,15,46,54,29,35,13,0,27,0,32,54,35,0,5,52,37,0,24,20,18,0,0,67,37,65,0,41,24,0,36,40,0,0,0,0,0,36,0,61,40,0,0,21,0,13,77,69,0,32,30,0,0,0,0,0,32,0,0,63,45,19,74,0,0,54,0
2018-05-08T03:00:00Z,32,0,12,13,13,44,0,0,21,15,47,60,34,28,16,0,28,0,35,62,37,0,5,58,40,0,23,19,16,0,0,70,41,72,0,44,26,0,41,45,0,0,0,0,0,43,0,60,31,0,0,24,0,16,81,72,0,30,29,0,0,0,0,0,35,0,0,69,48,15,75,0,0,52,0
2018-05-08T04:00:00Z,39,0,17,15,10,47,0,0,20,11,46,63,39,39,20,0,27,0,36,69,41,0,5,61,47,0,24,19,17,0,0,88,44,72,0,47,30,0,44,54,0,0,0,0,0,43,0,59,39,0,0,27,0,16,70,82,0,28,35,0,0,0,0,0,35,0,0,77,56,23,78,0,0,50,0
2018-05-08T05:00:00Z,43,0,14,17,10,55,0,0,22,21,50,95,35,40,42,0,28,0,40,75,46,0,5,95,59,0,26,31,24,0,0,92,48,72,0,57,38,0,45,57,0,0,0,0,0,51,0,64,39,0,0,32,0,17,64,89,0,28,46,0,0,0,0,0,34,0,0,80,64,23,81,0,0,47,0
2018-05-08T06:00:00Z,54,0,18,11,17,50,0,0,20,17,82,92,32,35,62,0,38,0,53,81,41,0,6,79,52,0,22,23,31,0,0,90,62,61,0,58,50,0,74,64,0,0,0,0,0,56,0,62,41,0,0,41,0,19,68,76,0,29,46,0,0,0,0,0,41,0,0,95,54,28,82,0,0,48,0
2018-05-08T07:00:00Z,48,0,9,16,31,44,0,0,28,23,65,72,23,30,57,0,42,0,50,66,29,0,4,70,51,0,14,31,27,0,0,78,53,75,0,45,43,0,54,67,0,0,0,0,0,55,0,59,45,0,0,41,0,21,73,63,0,35,54,0,0,0,0,0,39,0,0,80,53,24,88,0,0,45,0
2018-05-08T08:00:00Z,34,0,22,21,44,42,0,0,31,23,49,51,23,33,79,0,35,0,46,50,38,0,2,77,44,0,7,18,21,0,0,66,38,68,0,34,46,0,35,45,0,0,0,0,0,47,0,51,47,0,0,41,0,18,80,55,0,41,0,0,0,0,0,0,33,0,0,71,43,23,70,0,0,46,0
2018-05-08T09:00:00Z,33,0,20,158,18,40,0,0,31,26,46,33,20,15,55,0,35,0,43,34,23,0,5,69,44,0,12,13,11,0,0,52,44,61,0,29,44,0,44,38,0,0,0,0,0,38,0,45,38,0,0,33,0,15,64,47,0,56,0,0,0,0,0,0,27,0,0,56,37,20,53,0,0,45,0
2018-05-08T10:00:00Z,37,0,10,12,35,35,0,0,30,27,49,31,18,4,43,0,31,0,43,24,23,0,10,63,39,0,7,17,9,0,0,51,35,0,0,27,38,0,28,32,0,0,0,0,0,26,0,32,41,0,0,26,0,17,62,46,0,54,37,0,0,0,0,0,23,0,0,55,34,20,38,0,0,46,0
2018-05-08T11:00:00Z,36,0,18,17,16,33,0,0,22,22,41,31,15,9,34,0,31,0,36,25,20,0,13,65,26,0,9,15,8,0,0,36,36,45,0,25,30,0,34,39,0,0,0,0,0,34,0,18,31,0,0,26,0,16,54,42,0,35,29,0,0,0,0,0,25,0,0,30,30,23,23,0,0,39,0
2018-05-08T12:00:00Z,30,0,15,14,13,33,0,0,24,18,40,33,9,11,32,0,26,0,27,30,11,0,8,76,17,0,4,13,5,0,0,28,44,46,0,26,24,0,23,25,0,0,0,0,0,27,0,16,28,0,0,20,0,15,50,42,0,29,32,0,0,0,0,0,14,0,0,47,19,13,24,0,0,33,0
2018-05-08T13:00:00Z,25,0,17,24,15,26,0,0,17,13,36,30,7,4,35,0,24,0,23,24,7,0,6,95,23,0,6,13,7,0,0,30,58,45,0,24,14,0,35,28,0,0,0,0,0,20,0,18,22,0,0,18,0,11,42,38,0,29,25,0,0,0,0,0,16,0,0,46,13,18,21,0,0,12,0
2018-05-08T14:00:00Z,14,0,12,17,17,16,0,0,13,8,30,31,15,8,37,0,15,0,22,27,13,0,5,85,13,0,3,8,4,0,0,29,42,48,0,23,26,0,23,30,0,0,0,0,0,11,0,23,25,0,0,12,0,18,33,35,0,22,28,0,0,0,0,0,17,0,0,32,14,36,25,0,0,27,0
2018-05-08T15:00:00Z,14,0,13,26,14,10,0,0,21,15,12,28,28,8,47,0,15,0,18,27,33,0,9,74,19,0,1,8,12,0,0,26,41,50,0,25,31,0,20,22,0,0,0,0,0,14,0,25,21,0,0,10,0,13,29,29,0,20,26,0,0,0,0,0,25,0,0,15,11,32,26,0,0,16,0
2018-05-08T16:00:00Z,11,0,19,19,10,10,0,0,39,26,14,22,34,6,46,0,18,0,19,23,28,0,7,42,-3,0,3,12,13,0,0,24,21,41,0,19,12,0,12,12,0,0,0,0,0,14,0,33,12,0,0,6,0,15,25,26,0,18,19,0,0,0,0,0,12,0,0,11,8,27,22,8,0,5,0
2018-05-08T17:00:00Z,7,0,13,12,8,12,0,0,36,31,12,20,36,8,51,0,8,0,11,18,30,0,6,28,1,0,7,21,13,0,0,29,17,25,0,16,8,0,13,10,0,0,0,0,0,10,0,33,6,0,0,8,0,16,24,22,0,13,16,0,0,0,0,0,9,0,0,16,9,23,30,7,0,7,0
2018-05-08T18:00:00Z,6,0,10,18,10,10,0,0,34,29,4,12,27,15,57,0,6,0,10,12,25,0,9,18,3,0,10,18,10,0,0,28,9,12,0,9,8,0,12,8,0,0,0,0,0,9,0,36,4,0,0,5,0,7,14,14,0,6,16,0,0,0,0,0,11,0,0,18,10,21,33,7,0,4,0
2018-05-08T19:00:00Z,6,0,17,15,11,9,0,0,33,27,11,10,26,18,27,0,4,0,8,8,26,0,8,11,4,0,7,18,11,0,0,16,7,10,0,6,8,0,13,6,0,0,0,0,0,9,0,23,7,0,0,10,0,17,13,15,0,2,17,0,0,0,0,0,12,0,0,22,14,26,18,10,0,6,0
2018-05-08T20:00:00Z,6,0,31,24,10,10,0,0,27,24,15,8,25,17,9,0,10,0,11,10,23,0,12,14,6,0,11,15,13,0,0,11,7,6,0,6,7,0,14,9,0,0,0,0,0,8,0,20,9,0,0,20,0,17,9,21,0,6,24,0,0,0,0,0,7,0,0,20,18,21,22,10,0,4,0
2018-05-08T21:00:00Z,12,0,21,16,14,14,0,0,23,22,16,9,24,18,16,0,8,0,15,10,28,0,14,14,8,0,8,16,12,0,0,12,14,14,0,7,8,0,17,10,0,0,0,0,0,10,0,18,8,0,0,22,0,17,13,15,0,15,31,0,0,0,0,0,7,0,0,19,24,29,15,12,0,5,0
2018-05-08T22:00:00Z,7,0,16,18,16,15,0,0,20,20,19,14,23,14,19,0,10,0,14,11,29,0,10,19,10,0,12,15,12,0,0,11,16,8,0,11,9,0,16,13,0,0,0,0,0,7,0,19,11,0,0,20,0,19,16,22,0,18,46,0,0,0,0,0,9,0,0,17,24,23,11,13,0,10,0
2018-05-08T23:00:00Z,7,0,12,17,16,13,0,0,20,22,17,18,21,18,14,0,12,0,16,15,27,0,9,22,13,0,11,17,11,0,0,10,20,8,0,15,8,0,12,15,0,0,0,0,0,4,0,20,12,0,0,17,0,20,14,20,0,20,36,0,0,0,0,0,12,0,0,31,22,26,7,11,0,5,0
2018-05-09T00:00:00Z,9,0,17,20,15,14,0,0,22,17,16,20,19,15,19,0,13,0,15,16,23,0,8,23,14,0,11,12,11,0,0,10,21,15,12,16,11,0,10,14,0,0,0,0,28,5,0,16,11,0,0,19,0,18,16,25,34,17,43,0,0,0,0,0,12,0,0,21,18,16,9,10,11,9,0
2018-05-09T01:00:00Z,10,0,9,22,13,16,0,0,25,18,18,20,14,12,14,0,12,0,15,18,11,0,9,23,12,0,6,14,10,0,0,11,25,9,0,18,10,0,13,12,0,0,0,0,0,6,0,13,14,0,0,15,0,17,15,22,0,20,39,0,0,0,0,0,12,0,0,23,17,18,16,11,0,8,0
2018-05-09T02:00:00Z,9,0,11,13,13,14,0,0,22,18,14,20,16,13,27,0,11,0,15,19,18,0,6,27,11,0,10,9,10,0,0,15,21,14,0,20,9,0,15,15,0,0,0,0,0,9,0,11,17,0,0,12,0,18,20,24,0,17,32,0,0,0,0,0,16,0,0,21,15,17,20,9,0,7,0
2018-05-09T03:00:00Z,8,0,12,15,12,16,0,0,18,22,15,19,21,16,21,0,9,0,16,22,24,0,4,28,10,0,9,13,8,0,0,21,19,15,0,19,12,0,15,14,0,0,0,0,0,7,0,10,17,0,0,17,0,16,18,26,0,17,32,0,0,0,0,0,14,0,0,17,17,14,24,11,0,9,0
2018-05-09T04:00:00Z,9,0,11,13,12,17,0,0,25,20,13,18,21,12,27,0,11,0,18,18,23,0,6,25,10,0,8,11,9,0,0,23,18,17,0,19,14,0,24,19,0,0,0,0,0,11,0,12,17,0,0,12,0,15,15,21,0,17,25,0,0,0,0,0,14,0,0,19,19,15,31,11,0,11,0
2018-05-09T05:00:00Z,9,0,23,13,9,16,0,0,21,22,17,26,15,11,33,0,15,0,22,19,19,0,6,35,12,0,9,12,10,0,0,26,27,28,0,18,13,0,22,17,0,0,0,0,0,20,0,12,18,0,0,12,0,19,14,24,0,13,33,0,0,0,0,0,15,0,0,20,27,22,35,15,0,15,0
2018-05-09T06:00:00Z,10,0,23,26,15,22,0,0,20,20,23,33,13,13,30,0,17,0,26,23,24,0,4,47,15,0,6,20,16,0,0,24,29,28,0,19,16,0,22,20,0,0,0,0,0,30,0,17,18,0,0,12,0,15,16,24,0,15,31,0,0,0,0,0,18,0,0,18,21,40,32,13,0,16,0
2018-05-09T07:00:00Z,14,0,18,25,19,16,0,0,19,18,27,34,16,19,30,0,13,0,18,27,24,0,6,46,14,0,5,16,12,0,0,25,30,25,0,28,14,0,22,24,0,0,0,0,0,21,0,21,18,0,0,11,0,16,17,21,0,18,21,0,0,0,0,0,14,0,0,18,19,28,25,14,0,11,0
2018-05-09T08:00:00Z,18,0,10,25,14,14,0,0,16,16,16,26,16,21,23,0,12,0,22,16,20,0,7,39,15,0,8,13,12,0,0,22,25,25,0,21,16,0,20,23,0,0,0,0,0,21,0,14,19,0,0,9,0,18,16,20,0,19,18,0,0,0,0,0,16,0,0,16,21,21,27,10,0,12,0
2018-05-09T09:00:00Z,14,0,8,11,11,12,0,0,24,17,9,18,17,18,22,0,11,0,14,14,18,0,5,74,7,0,8,14,21,0,0,20,18,20,0,14,13,0,24,23,0,0,0,0,0,18,0,9,12,0,0,9,0,16,17,21,0,15,14,0,0,0,0,0,13,0,0,15,20,20,19,11,0,15,0
2018-05-09T10:00:00Z,15,0,7,11,16,14,0,0,24,13,17,16,17,12,19,0,14,0,13,16,16,0,7,61,14,0,6,15,15,0,0,16,0,30,0,12,12,0,14,17,0,0,0,0,0,18,0,9,11,0,0,12,0,15,16,16,0,11,5,0,0,0,0,0,12,0,0,15,17,17,16,12,0,11,0
2018-05-09T11:00:00Z,14,0,4,12,17,18,0,0,0,13,19,18,14,10,0,0,12,0,17,17,15,0,8,42,15,0,11,18,8,0,0,14,26,26,0,12,14,0,12,18,0,0,0,0,0,15,0,12,19,0,0,6,0,12,14,0,0,12,7,0,0,0,0,0,12,0,0,18,17,20,10,11,0,14,0
2018-05-09T12:00:00Z,20,0,7,10,13,15,0,0,33,15,9,17,14,12,27,0,12,0,14,16,14,0,9,46,10,0,8,14,7,0,0,13,25,23,0,13,15,0,18,17,0,0,0,0,0,16,0,14,11,0,0,10,0,12,12,23,0,7,18,0,0,0,0,0,13,0,0,17,19,18,9,6,0,12,0
2018-05-09T13:00:00Z,20,0,8,9,15,32,0,0,19,17,16,18,14,15,21,0,11,0,12,16,14,0,13,45,18,0,7,10,6,0,0,13,21,32,0,12,18,0,11,14,0,0,0,0,0,16,0,12,12,0,0,6,0,15,11,18,0,8,13,0,0,0,0,0,14,0,0,20,21,14,15,8,0,9,0
2018-05-09T14:00:00Z,18,0,10,11,23,18,0,0,14,22,16,13,14,9,26,0,13,0,16,12,14,0,10,62,13,0,2,5,5,0,0,16,18,25,0,11,15,0,18,18,0,0,0,0,0,18,0,7,13,0,0,5,0,16,9,21,0,8,17,0,0,0,0,0,14,0,0,17,17,17,14,10,0,13,0
2018-05-09T15:00:00Z,16,0,16,11,10,12,0,0,23,21,18,15,15,9,26,0,12,0,15,12,11,0,13,38,12,0,4,7,5,0,0,24,14,32,0,9,12,0,18,18,0,0,0,0,0,13,0,16,15,0,0,11,0,17,8,17,0,12,17,0,0,0,0,0,12,0,0,12,14,16,13,10,0,8,0
2018-05-09T16:00:00Z,12,0,22,19,15,55,0,0,19,20,12,15,14,10,30,0,18,0,19,19,15,0,15,32,12,0,3,8,7,0,0,20,14,26,0,9,13,0,14,18,0,0,0,0,0,10,0,23,18,0,0,13,0,20,12,20,0,14,16,0,0,0,0,0,17,0,0,22,18,12,19,8,0,12,0
2018-05-09T17:00:00Z,11,0,39,10,11,225,0,0,21,15,12,15,13,6,32,0,14,0,19,18,20,0,9,31,11,0,3,10,12,0,0,20,14,22,0,13,11,0,15,14,0,0,0,0,0,15,0,23,15,0,0,10,0,11,9,25,0,12,21,0,0,0,0,0,14,0,0,20,12,18,17,3,0,13,0
2018-05-09T18:00:00Z,8,0,30,30,18,25,0,0,19,14,10,22,15,10,31,0,11,0,18,16,17,0,13,28,9,0,2,12,11,0,0,24,11,19,0,11,10,0,10,12,0,0,0,0,0,6,0,24,17,0,0,11,0,14,10,22,0,8,22,0,0,0,0,0,11,0,0,20,20,20,16,6,0,10,0
2018-05-09T19:00:00Z,12,0,23,21,17,18,0,0,17,15,10,14,15,10,29,0,10,0,11,15,14,0,12,24,8,0,4,10,10,0,0,16,10,23,0,10,10,0,10,12,0,0,0,0,0,4,0,27,12,0,0,8,0,15,15,18,0,10,16,0,0,0,0,0,12,0,0,15,20,9,18,7,0,8,0
2018-05-09T20:00:00Z,10,0,25,19,13,28,0,0,20,16,11,13,12,18,29,0,12,0,12,12,11,0,16,21,10,0,0,10,8,0,0,16,12,17,0,11,11,0,12,14,0,0,0,0,0,12,0,32,8,0,0,7,0,7,12,21,0,11,17,0,0,0,0,0,10,0,0,19,13,10,17,10,0,10,0
2018-05-09T21:00:00Z,10,0,25,20,15,52,0,0,22,15,9,15,7,4,19,0,7,0,8,16,6,0,21,18,16,0,6,9,8,0,0,15,9,19,0,11,11,0,13,12,0,0,0,0,0,14,0,34,7,0,0,8,0,4,11,21,0,16,15,0,0,0,0,0,10,0,0,20,14,11,12,10,0,7,0
2018-05-09T22:00:00Z,13,0,19,26,15,82,0,0,12,11,12,16,12,7,16,0,6,0,9,14,14,0,13,23,22,0,8,8,9,0,0,15,10,14,0,13,12,0,12,9,0,0,0,0,0,9,0,26,12,0,0,12,0,21,13,18,0,10,21,0,0,0,0,0,7,0,0,16,9,14,15,8,0,12,0
2018-05-09T23:00:00Z,12,0,14,19,15,107,0,0,13,9,10,14,12,6,16,0,9,0,12,10,10,0,8,20,14,0,10,10,10,0,0,15,9,9,0,11,10,0,9,9,0,0,0,0,0,6,0,13,7,0,0,11,0,20,11,16,0,10,24,0,0,0,0,0,8,0,0,19,11,19,18,5,0,16,0
2018-05-10T00:00:00Z,9,0,12,15,15,262,0,0,14,11,8,13,14,13,22,0,11,0,12,12,14,0,6,16,15,0,11,10,12,0,0,15,9,8,18,9,11,0,7,6,0,0,0,0,20,9,0,14,9,0,0,11,0,19,12,0,30,12,31,0,0,0,0,0,10,0,0,16,9,14,15,4,13,12,0
2018-05-10T01:00:00Z,8,0,14,16,14,85,0,0,14,10,14,14,14,12,21,0,8,0,11,14,15,0,8,16,10,0,10,11,16,0,0,15,8,11,0,9,9,0,8,9,0,0,0,0,0,5,0,15,9,0,0,8,0,15,11,16,0,11,18,0,0,0,0,0,10,0,0,11,11,18,15,5,0,7,0
2018-05-10T02:00:00Z,7,0,11,6,12,97,0,0,21,9,15,10,16,18,19,0,12,0,13,10,12,0,10,13,8,0,10,15,16,0,0,14,6,7,0,8,6,0,11,15,0,0,0,0,0,3,0,17,8,0,0,3,0,19,6,12,0,10,14,0,0,0,0,0,8,0,0,10,13,20,14,7,0,11,0
2018-05-10T03:00:00Z,9,0,12,10,13,12,0,0,14,6,13,7,14,18,21,0,14,0,15,8,17,0,10,10,8,0,15,14,14,0,0,12,5,11,0,6,9,0,16,16,0,0,0,0,0,6,0,13,4,0,0,3,0,18,8,8,0,7,7,0,0,0,0,0,12,0,0,18,11,15,15,10,0,8,0
2018-05-10T04:00:00Z,8,0,16,12,14,14,0,0,13,12,15,6,13,13,19,0,15,0,14,5,14,0,7,9,10,0,10,14,14,0,0,12,8,13,0,5,8,0,19,17,0,0,0,0,0,15,0,12,6,0,0,10,0,18,8,19,0,4,17,0,0,0,0,0,15,0,0,19,14,12,13,9,0,15,0
2018-05-10T05:00:00Z,11,0,17,20,16,13,0,0,19,14,19,6,16,17,18,0,17,0,18,5,20,0,11,12,14,0,12,17,17,0,0,10,9,15,0,8,11,0,19,23,0,0,0,0,0,13,0,12,10,0,0,7,0,18,9,17,0,2,23,0,0,0,0,0,16,0,0,18,18,16,11,11,0,16,0
2018-05-10T06:00:00Z,15,0,21,30,15,14,0,0,20,16,26,10,19,15,15,0,20,0,25,6,21,0,5,19,16,0,15,22,19,0,0,10,10,26,0,11,15,0,21,21,0,0,0,0,0,22,0,12,13,0,0,11,0,18,11,30,0,6,17,0,0,0,0,0,16,0,0,19,19,23,11,15,0,8,0
2018-05-10T07:00:00Z,12,0,22,30,16,13,0,0,26,16,26,13,18,26,17,0,23,0,29,16,23,0,4,22,13,0,16,19,24,0,0,14,12,26,0,14,15,0,26,29,0,0,0,0,0,24,0,8,14,0,0,14,0,19,14,32,0,9,26,0,0,0,0,0,21,0,0,19,24,25,16,20,0,13,0
2018-05-10T08:00:00Z,9,0,19,23,17,18,0,0,15,17,24,17,18,25,26,0,21,0,28,14,23,0,10,31,15,0,18,24,20,0,0,17,13,28,0,12,12,0,24,26,0,0,0,0,0,26,0,9,16,0,0,13,0,17,14,25,0,11,25,0,0,0,0,0,21,0,0,18,23,23,18,17,0,18,0
2018-05-10T09:00:00Z,9,0,20,27,17,17,0,0,25,21,24,13,25,24,30,0,20,0,23,15,35,0,8,40,17,0,17,19,21,0,0,17,16,24,0,11,12,0,17,29,0,0,0,0,0,18,0,15,21,0,0,13,0,16,10,22,0,14,19,0,0,0,0,0,23,0,0,20,19,21,22,14,0,15,0
2018-05-10T10:00:00Z,0,0,14,24,13,14,0,0,32,21,19,13,18,26,22,0,23,0,25,8,58,0,12,28,9,0,20,20,13,0,0,15,16,29,0,11,14,0,20,31,0,0,0,0,0,20,0,16,18,0,0,10,0,18,7,20,0,12,9,0,0,0,0,0,16,0,0,21,17,0,18,15,0,16,0
2018-05-10T11:00:00Z,11,0,15,18,14,16,0,0,25,19,24,14,18,22,21,0,16,0,20,14,87,0,7,36,13,0,11,16,15,0,0,14,18,28,0,11,10,0,13,20,0,0,0,0,0,15,0,11,26,0,0,8,0,12,12,23,0,10,10,0,0,0,0,0,17,0,0,14,11,17,18,15,0,10,0
2018-05-10T12:00:00Z,0,0,14,22,13,15,0,0,35,22,25,14,20,20,24,0,12,0,16,15,110,0,12,41,11,0,19,16,21,0,0,14,18,22,0,11,11,0,18,18,0,0,0,0,0,13,0,6,28,0,0,13,0,19,12,18,0,15,11,0,0,0,0,0,16,0,0,22,13,18,16,17,0,8,0
2018-05-10T13:00:00Z,0,0,11,17,14,13,0,0,25,20,15,16,19,22,26,0,18,0,18,18,44,0,9,50,10,0,24,21,20,0,0,14,23,22,0,11,10,0,19,18,0,0,0,0,0,11,0,21,16,0,0,8,0,21,8,15,0,12,12,0,0,0,0,0,11,0,0,10,17,15,22,17,0,13,0
2018-05-10T14:00:00Z,12,0,13,26,14,12,0,0,23,24,22,16,12,11,25,0,16,0,20,11,35,0,11,42,17,0,16,21,25,0,0,16,17,27,0,9,8,0,18,17,0,0,0,0,0,13,0,16,11,0,0,6,0,21,11,21,0,11,15,0,0,0,0,0,15,0,0,12,16,17,26,16,0,15,0
2018-05-10T15:00:00Z,0,0,17,17,10,12,0,0,15,18,21,12,16,11,26,0,13,0,17,9,15,0,10,36,18,0,14,17,26,0,0,14,15,18,0,8,9,0,17,18,0,0,0,0,0,12,0,20,8,0,0,9,0,18,3,16,0,12,18,0,0,0,0,0,11,0,0,11,14,21,11,12,0,14,0
2018-05-10T16:00:00Z,13,0,15,14,10,13,0,0,18,11,18,19,15,7,23,0,14,0,13,12,20,0,7,24,17,0,6,14,15,0,0,19,15,17,0,8,10,0,11,16,0,0,0,0,0,8,0,16,10,0,0,11,0,22,9,25,0,11,17,0,0,0,0,0,16,0,0,18,10,16,15,11,0,12,0
