,"(-2.094278, 57.15736)","(-5.928833, 54.59965)","(-0.175269, 51.54421)","(-3.17625, 51.48178)","(-0.125889, 51.52229)","(-7.329115, 55.001225)","(-2.334139, 53.48481)","(-4.255161, 55.85773)","(-4.258889, 55.85917)","(-3.704399, 56.010319)","(-1.325283, 51.571078)","(-0.068218, 51.5993)","(-4.241451, 57.481308)","(-0.213492, 51.52105)","(-1.533119, 52.28881)","(-1.546472, 53.80378)","(-1.133006, 52.631348)","(-7.900328, 54.43951)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(-1.146447, 52.95473)","(-4.691462, 51.781784)","(-4.142361, 50.37167)","(-1.068583, 50.82881)","(0.634889, 51.45617)","(-1.473306, 53.37772)","(-1.395778, 50.90814)","(-2.175133, 53.02821)","(0.317969, 51.47707)"
2001-06-06T07:00:00Z,17,30,44,17,38,29,20,22,42,30,18,35,0,29,22,18,21,21,5,86,13,34,10,10,17,30,95,31,20,38
2001-06-06T08:00:00Z,18,94,49,21,48,20,14,25,53,26,18,31,0,27,17,16,21,21,7,70,12,34,10,5,16,21,31,30,10,26
2001-06-06T09:00:00Z,26,53,75,18,134,0,14,22,36,34,20,31,0,18,26,0,13,14,9,65,9,22,12,5,18,17,16,26,10,26
2001-06-06T10:00:00Z,26,44,72,20,30,0,18,17,0,53,18,25,0,18,21,14,17,10,9,64,10,13,10,8,16,25,16,26,10,7
2001-06-06T11:00:00Z,23,39,52,18,35,7,30,21,0,52,14,29,0,23,21,17,12,9,7,68,9,12,10,14,33,9,10,26,17,13
2001-06-06T12:00:00Z,13,29,70,23,35,3,38,23,0,38,13,31,0,29,17,20,13,7,8,0,12,12,10,9,23,20,22,33,21,36
2001-06-06T13:00:00Z,18,29,65,21,47,5,26,40,0,59,14,36,0,22,21,31,22,12,7,60,4,20,9,14,35,17,13,34,18,56
2001-06-06T14:00:00Z,17,25,49,22,36,3,20,23,0,34,10,34,0,22,34,34,17,8,7,66,4,23,0,10,22,22,14,38,13,42
2001-06-06T15:00:00Z,26,10,46,17,31,10,18,16,25,30,14,29,0,27,25,21,13,8,8,65,10,18,0,10,33,21,25,44,9,51
2001-06-06T16:00:00Z,29,10,27,22,31,5,14,13,23,33,10,23,0,23,22,16,23,8,5,68,13,14,13,13,40,20,16,33,13,35
2001-06-06T17:00:00Z,18,5,22,13,27,8,7,12,16,12,13,23,0,21,14,13,27,8,3,59,9,25,14,20,20,21,12,34,5,30
2001-06-06T18:00:00Z,17,5,27,14,26,8,8,12,12,13,20,22,0,18,18,7,22,8,1,51,8,8,12,17,17,20,12,36,3,22
2001-06-06T19:00:00Z,13,10,38,13,34,14,7,14,9,8,21,29,0,30,13,7,14,10,3,57,7,5,13,18,18,18,0,17,3,29
2001-06-06T20:00:00Z,9,12,29,18,30,18,7,12,8,10,17,25,0,26,13,8,16,12,8,47,7,13,5,14,23,16,9,21,1,23
2001-06-06T21:00:00Z,8,9,22,20,20,18,7,12,10,8,9,17,0,20,17,13,13,9,9,42,5,5,7,5,21,14,12,23,7,16
2001-06-06T22:00:00Z,8,13,21,14,18,14,8,10,9,9,8,16,0,18,5,8,13,10,9,40,4,17,7,9,20,16,4,25,5,16
2001-06-06T23:00:00Z,8,10,10,12,12,10,10,9,7,8,12,12,0,12,7,5,4,4,5,38,5,9,7,9,16,17,3,16,3,23
2001-06-07T00:00:00Z,4,10,8,7,8,9,12,9,4,7,10,9,0,7,8,4,7,7,5,26,4,9,8,5,7,10,3,8,3,5
2001-06-07T01:00:00Z,5,7,10,9,14,8,12,8,3,8,7,8,0,14,5,8,7,9,4,20,7,9,7,8,5,5,12,8,3,5
2001-06-07T02:00:00Z,4,9,4,8,4,5,10,8,4,10,4,5,0,4,7,12,0,9,5,13,5,7,7,7,5,-1,7,9,1,0
2001-06-07T03:00:00Z,4,9,4,7,7,4,9,7,0,9,7,8,0,4,34,9,7,8,5,9,4,5,8,13,35,4,7,7,4,1
2001-06-07T04:00:00Z,5,12,7,16,7,5,8,9,4,9,9,9,0,5,26,13,9,7,5,14,5,10,9,20,8,4,14,9,5,4
2001-06-07T05:00:00Z,4,14,10,14,10,10,17,9,8,17,9,10,0,9,16,13,10,10,8,26,7,12,13,10,8,5,14,16,10,5
2001-06-07T06:00:00Z,4,21,20,16,13,13,10,16,18,25,9,10,0,10,13,17,9,14,9,33,8,17,14,14,9,10,13,25,13,13
2001-06-07T07:00:00Z,5,25,20,16,14,13,12,23,43,40,9,13,0,10,18,14,10,13,13,38,10,20,13,16,13,16,14,21,14,18
2001-06-07T08:00:00Z,8,48,29,16,17,9,17,26,38,49,10,16,0,14,16,13,12,9,9,59,8,17,9,18,10,10,25,20,13,14
2001-06-07T09:00:00Z,7,36,51,14,25,8,23,20,25,46,13,18,0,12,13,16,13,4,13,49,7,21,10,7,17,5,9,17,12,14
2001-06-07T10:00:00Z,4,43,74,18,21,12,16,33,34,25,16,21,0,23,17,14,20,5,8,78,8,22,10,9,9,8,10,22,21,31
2001-06-07T11:00:00Z,5,20,51,23,39,9,12,33,31,31,16,22,0,21,10,17,18,4,9,61,14,21,9,4,23,12,22,22,18,29
2001-06-07T12:00:00Z,4,18,53,27,25,9,17,35,35,9,14,21,0,26,16,18,16,10,17,68,8,30,10,5,12,17,9,20,13,26
2001-06-07T13:00:00Z,5,14,94,25,22,12,17,43,40,21,13,25,0,20,17,17,18,12,13,73,9,16,12,5,17,13,23,18,9,16
2001-06-07T14:00:00Z,18,25,79,26,22,9,18,51,46,20,12,25,0,17,10,18,18,5,13,49,12,12,12,7,22,26,18,16,22,29
2001-06-07T15:00:00Z,8,26,39,30,31,12,17,49,43,12,12,30,0,26,13,14,16,8,18,56,12,20,13,7,7,14,13,23,18,20
2001-06-07T16:00:00Z,5,52,21,25,26,10,21,44,40,9,13,20,0,23,12,17,17,7,21,31,9,16,13,4,9,18,12,14,20,31
2001-06-07T17:00:00Z,5,22,18,21,29,10,14,25,17,14,13,18,0,12,12,12,16,10,18,26,8,13,10,4,9,14,22,14,13,14
2001-06-07T18:00:00Z,9,20,25,23,18,12,14,21,12,9,16,12,0,17,13,12,16,13,9,18,9,10,12,12,9,10,14,7,12,12
2001-06-07T19:00:00Z,14,21,18,21,14,16,10,23,7,14,13,12,0,16,14,13,17,16,8,20,5,25,12,13,8,14,10,10,13,9
2001-06-07T20:00:00Z,14,16,17,23,17,14,13,10,10,8,8,16,0,16,16,16,21,14,9,25,8,17,10,12,4,10,10,16,12,12
2001-06-07T21:00:00Z,9,13,18,22,16,10,14,13,10,9,10,16,0,16,16,18,16,8,9,27,8,17,10,16,12,14,12,17,14,18
2001-06-07T22:00:00Z,9,13,22,17,18,10,13,16,9,7,10,14,0,21,26,14,16,9,8,29,7,21,9,12,16,17,9,18,13,10
2001-06-07T23:00:00Z,7,9,18,18,14,8,13,10,10,8,12,14,0,17,18,14,16,9,7,23,5,14,10,29,14,18,8,17,9,10
2001-06-08T00:00:00Z,4,10,16,14,14,10,12,12,5,9,12,14,0,16,14,16,12,9,5,20,7,13,8,18,14,17,20,18,7,12
2001-06-08T01:00:00Z,7,8,17,16,14,14,12,7,3,9,12,13,0,17,13,16,13,10,8,17,7,13,7,21,14,16,13,16,7,8
2001-06-08T02:00:00Z,5,8,14,9,14,13,14,12,1,5,12,12,0,16,16,13,12,8,8,20,7,17,8,12,12,13,8,13,8,10
2001-06-08T03:00:00Z,7,8,16,12,16,13,13,10,3,5,12,13,0,16,14,13,12,9,9,29,4,16,7,17,13,14,20,16,7,14
2001-06-08T04:00:00Z,5,13,18,12,17,18,12,13,1,7,13,16,0,17,23,12,13,14,7,23,7,13,10,23,14,18,10,16,8,14
2001-06-08T05:00:00Z,3,22,35,10,16,13,16,9,4,10,13,21,0,21,31,13,10,20,12,30,9,21,12,22,14,17,9,18,9,20
2001-06-08T06:00:00Z,4,29,47,13,18,16,16,21,20,17,12,17,0,22,10,16,17,18,13,31,12,25,13,16,16,17,16,17,14,18
2001-06-08T07:00:00Z,5,33,48,13,17,13,16,29,43,21,12,18,0,18,16,14,20,10,14,27,12,25,12,16,14,20,12,17,22,39
2001-06-08T08:00:00Z,5,38,36,22,20,17,13,49,38,13,12,20,0,13,17,9,18,8,17,29,9,14,8,9,13,16,14,13,18,8
2001-06-08T09:00:00Z,4,33,35,10,18,10,10,25,27,16,10,18,0,20,13,12,18,16,18,27,10,26,10,10,9,14,33,13,21,14
2001-06-08T10:00:00Z,10,26,42,13,25,14,16,38,43,14,10,18,0,21,17,10,25,10,16,36,9,0,9,12,16,18,16,12,20,16
2001-06-08T11:00:00Z,4,33,39,20,18,10,13,35,42,26,9,18,0,17,18,12,22,10,21,26,8,0,10,20,27,17,16,18,20,26
2001-06-08T12:00:00Z,7,8,27,17,14,13,14,30,30,40,9,18,0,13,17,10,22,12,12,33,14,14,13,9,21,13,17,9,22,21
2001-06-08T13:00:00Z,8,23,31,10,18,8,22,35,36,34,0,21,0,20,18,14,18,5,9,29,12,17,13,12,17,14,12,13,29,22
2001-06-08T14:00:00Z,16,29,29,14,18,13,27,18,23,60,12,17,0,9,17,14,27,13,42,22,13,16,9,8,14,16,10,18,30,20
2001-06-08T15:00:00Z,14,16,26,13,21,9,26,17,17,57,13,20,0,10,18,16,26,8,31,20,14,10,10,5,17,13,13,14,29,18
2001-06-08T16:00:00Z,10,20,31,14,33,9,22,20,22,38,10,23,0,17,22,23,18,5,9,23,13,22,12,8,14,13,20,14,25,10
2001-06-08T17:00:00Z,10,13,27,16,38,13,16,17,22,26,12,21,0,16,23,23,21,10,10,21,12,18,10,16,12,16,18,17,13,20
2001-06-08T18:00:00Z,5,7,36,17,20,17,18,12,13,18,17,21,0,13,21,17,25,13,16,17,12,21,13,9,4,13,13,16,14,16
2001-06-08T19:00:00Z,8,12,42,21,23,21,16,10,12,16,20,20,0,21,17,17,25,17,17,26,8,18,13,12,13,18,21,17,10,18
2001-06-08T20:00:00Z,9,13,39,16,25,22,22,8,16,9,17,23,0,25,18,18,26,17,13,27,10,22,12,12,16,22,14,21,16,22
2001-06-08T21:00:00Z,9,13,48,14,29,29,27,10,10,9,43,26,0,29,18,21,22,10,12,33,12,17,16,9,12,20,13,29,17,18
2001-06-08T22:00:00Z,7,16,52,16,34,23,17,14,12,13,53,33,0,34,21,17,22,9,16,36,10,23,14,8,12,21,23,26,25,27
2001-06-08T23:00:00Z,5,14,46,16,34,17,21,12,10,10,14,33,0,34,22,14,18,8,13,17,8,22,12,8,25,25,17,30,21,29
2001-06-09T00:00:00Z,5,13,33,14,31,10,16,7,7,9,22,30,0,34,18,17,21,8,13,36,8,26,13,7,16,25,14,27,20,22
2001-06-09T01:00:00Z,5,10,30,16,27,14,13,4,4,8,23,29,0,36,18,18,20,9,13,31,10,20,13,9,18,26,21,26,18,25
2001-06-09T02:00:00Z,5,10,29,20,23,8,16,5,1,7,14,30,0,35,18,16,18,10,12,30,8,13,13,12,18,22,14,30,13,26
2001-06-09T03:00:00Z,7,5,43,18,22,5,14,7,3,7,13,27,0,39,17,10,20,9,12,44,5,17,13,18,18,21,12,29,13,29
2001-06-09T04:00:00Z,8,8,40,20,27,5,18,5,-1,7,14,34,0,36,16,13,21,5,8,49,7,18,12,12,26,23,18,23,12,35
2001-06-09T05:00:00Z,7,10,53,23,23,8,13,8,1,9,27,38,0,43,18,16,20,12,5,55,8,20,12,13,21,27,12,25,14,38
2001-06-09T06:00:00Z,4,14,53,27,42,12,16,5,8,9,16,30,0,34,21,17,20,10,7,60,4,21,12,16,20,30,9,30,17,43
2001-06-09T07:00:00Z,7,18,42,33,40,13,22,7,10,5,16,22,0,29,22,20,21,14,8,69,5,21,14,14,0,30,17,27,21,35
2001-06-09T08:00:00Z,5,10,27,29,25,12,17,8,21,8,10,20,0,21,18,17,18,10,5,56,9,23,10,13,20,20,17,39,16,25
2001-06-09T09:00:00Z,7,13,29,23,23,8,12,12,10,7,13,21,0,22,12,17,10,9,7,48,9,13,9,16,20,14,9,23,12,21
2001-06-09T10:00:00Z,8,21,23,23,20,8,13,12,21,9,12,20,0,18,9,12,8,3,5,36,7,17,13,22,18,21,23,25,13,20
2001-06-09T11:00:00Z,9,17,20,26,20,8,12,5,14,10,14,16,0,16,14,10,12,9,4,34,5,14,14,17,23,16,20,16,10,23
2001-06-09T12:00:00Z,7,10,30,30,22,8,8,13,7,9,18,23,0,17,14,13,16,5,9,29,4,16,12,26,21,25,12,22,16,21
2001-06-09T13:00:00Z,5,10,39,35,26,9,12,30,23,8,17,23,0,30,9,12,9,5,4,26,12,20,13,18,14,20,12,29,12,21
2001-06-09T14:00:00Z,8,14,29,34,16,4,13,13,30,5,12,16,0,21,10,12,10,8,7,18,7,21,12,10,16,26,16,23,9,23
2001-06-09T15:00:00Z,7,17,22,31,30,8,12,12,36,9,16,36,0,29,10,16,14,1,22,30,10,12,10,8,23,17,13,17,10,8
2001-06-09T16:00:00Z,8,16,18,29,29,5,16,9,31,12,17,23,0,20,13,14,9,5,4,35,7,17,12,17,14,14,14,20,12,39
2001-06-09T17:00:00Z,10,8,21,25,29,9,12,12,33,13,16,20,0,12,9,12,10,7,1,26,7,14,16,10,26,16,14,20,7,10
2001-06-09T18:00:00Z,8,9,25,21,26,14,12,5,26,8,14,18,0,27,10,14,16,7,8,39,5,13,14,13,13,10,12,20,13,12
2001-06-09T19:00:00Z,7,13,26,23,21,14,16,9,33,9,14,20,0,22,14,16,10,8,10,51,8,14,13,13,14,13,14,18,13,10
2001-06-09T20:00:00Z,9,20,27,22,23,16,16,14,33,10,20,26,0,26,17,17,10,8,14,49,7,17,12,14,14,16,18,21,13,14
2001-06-09T21:00:00Z,7,23,26,23,25,16,13,17,35,13,17,25,0,25,13,17,10,10,17,47,8,12,10,17,14,10,17,22,14,14
2001-06-09T22:00:00Z,7,17,30,21,27,14,9,26,34,14,17,25,0,29,14,7,13,9,12,53,8,10,9,14,16,17,10,29,16,14
2001-06-09T23:00:00Z,7,18,29,18,27,12,7,18,25,13,17,26,0,26,14,7,13,9,10,56,8,8,9,12,18,16,13,25,13,16
2001-06-10T00:00:00Z,7,16,25,20,25,12,0,22,20,14,17,25,0,23,13,5,13,9,10,47,8,16,7,9,16,17,7,20,9,20
2001-06-10T01:00:00Z,5,17,21,22,25,10,4,16,20,13,18,22,0,23,14,9,14,8,13,31,8,13,8,14,16,18,3,21,8,18
2001-06-10T02:00:00Z,5,14,20,13,20,10,5,21,18,14,17,20,0,22,13,10,14,7,10,27,10,13,8,14,16,18,9,13,-4,21
2001-06-10T03:00:00Z,5,13,20,12,25,12,5,18,17,13,16,18,0,22,10,8,7,8,14,34,10,8,10,17,16,18,3,16,3,22
2001-06-10T04:00:00Z,4,13,18,17,22,7,8,18,14,14,16,20,0,22,12,10,7,14,14,30,9,9,13,10,14,21,4,14,4,25
2001-06-10T05:00:00Z,3,12,14,8,16,10,10,14,13,12,14,16,0,18,7,13,8,29,14,20,9,8,17,14,14,12,14,17,5,9
2001-06-10T06:00:00Z,7,12,14,7,8,8,9,16,18,21,10,10,0,8,9,12,7,12,21,12,10,10,18,10,17,12,10,18,8,17
2001-06-10T07:00:00Z,5,12,14,9,8,9,12,12,18,18,12,10,0,5,9,12,9,7,22,9,10,16,8,8,10,12,12,13,10,8
2001-06-10T08:00:00Z,8,12,20,7,9,13,9,13,22,8,7,12,0,5,10,13,12,7,18,9,9,14,7,7,8,5,14,8,8,3
2001-06-10T09:00:00Z,5,12,27,7,16,8,10,10,13,5,8,14,0,13,13,14,16,5,18,17,8,16,5,4,8,8,16,14,9,8
2001-06-10T10:00:00Z,3,20,27,9,16,9,8,7,13,5,12,16,0,16,13,14,14,7,18,16,8,20,9,9,9,12,9,14,8,14
2001-06-10T11:00:00Z,9,16,29,10,18,5,8,7,8,10,14,14,0,14,10,14,14,9,16,16,10,26,10,10,12,9,10,14,9,9
2001-06-10T12:00:00Z,7,14,26,9,20,7,8,10,5,9,13,13,0,14,12,13,22,10,14,18,12,20,12,8,14,13,20,13,14,14
2001-06-10T13:00:00Z,4,7,30,8,18,10,8,13,8,12,12,14,0,20,9,9,20,13,17,17,12,18,9,10,16,18,17,18,9,18
2001-06-10T14:00:00Z,5,14,29,9,16,9,13,13,18,12,13,14,0,18,12,14,17,10,14,17,10,18,9,5,14,12,5,13,16,10
2001-06-10T15:00:00Z,7,12,38,8,12,7,21,20,14,12,10,13,0,16,16,13,14,7,17,16,10,13,12,10,14,7,16,14,14,7
2001-06-10T16:00:00Z,10,12,23,12,18,8,21,16,7,12,14,13,0,10,9,12,13,7,21,12,8,13,9,14,10,8,9,16,18,9
2001-06-10T17:00:00Z,8,12,26,12,20,10,12,10,7,13,13,14,0,10,12,14,17,9,22,17,7,9,5,14,10,9,12,16,10,7
2001-06-10T18:00:00Z,9,13,25,14,18,12,14,17,13,12,12,14,0,16,13,17,14,9,36,18,9,18,5,8,12,7,21,14,12,8
2001-06-10T19:00:00Z,8,10,25,22,16,8,12,13,10,16,16,14,0,14,17,18,18,10,36,17,9,14,9,9,14,9,18,16,12,12
2001-06-10T20:00:00Z,9,13,30,20,17,9,18,8,7,10,18,16,0,16,20,18,20,10,21,18,13,23,8,10,17,10,17,27,16,10
2001-06-10T21:00:00Z,7,13,29,12,18,16,18,9,10,9,20,18,0,18,18,18,17,7,16,20,14,22,10,10,22,12,12,25,18,9
2001-06-10T22:00:00Z,5,9,31,12,18,21,16,7,0,7,16,18,0,22,18,21,14,5,17,21,13,14,9,9,14,9,9,30,17,10
2001-06-10T23:00:00Z,7,1,21,9,16,13,16,5,4,7,13,14,0,21,18,18,17,7,12,21,12,23,7,8,13,8,5,29,18,8
2001-06-11T00:00:00Z,5,5,18,10,14,16,14,7,3,5,12,18,0,25,18,12,20,8,9,23,13,12,8,7,13,10,13,26,16,12
2001-06-11T01:00:00Z,8,5,20,10,18,10,14,9,3,8,12,16,0,26,17,21,18,10,14,29,7,20,14,7,16,13,16,53,14,12
2001-06-11T02:00:00Z,7,10,20,13,22,8,14,5,0,8,13,18,0,22,18,13,21,12,16,30,5,16,14,4,16,12,10,30,12,12
2001-06-11T03:00:00Z,8,12,20,17,25,13,17,8,1,8,13,17,0,23,20,13,18,12,13,30,7,12,13,8,16,16,13,36,12,16
2001-06-11T04:00:00Z,4,9,18,16,27,17,17,5,-1,7,16,20,0,22,18,13,18,16,12,43,8,34,10,9,23,27,13,38,13,31
2001-06-11T05:00:00Z,9,16,22,20,26,17,21,7,4,5,16,20,0,26,23,13,18,16,10,43,7,35,12,14,18,26,13,22,9,34
2001-06-11T06:00:00Z,4,22,40,16,26,16,26,9,14,10,14,22,0,29,23,13,17,17,12,36,7,27,14,17,20,25,16,40,20,33
2001-06-11T07:00:00Z,5,29,36,31,25,17,36,18,44,25,13,20,0,21,20,17,18,14,9,34,7,33,16,39,23,30,31,17,27,22
2001-06-11T08:00:00Z,5,51,35,29,20,20,13,21,29,23,13,18,0,17,21,18,13,13,8,31,12,29,13,26,14,23,35,8,23,23
2001-06-11T09:00:00Z,7,33,39,22,23,17,12,13,26,20,10,18,0,13,17,14,13,13,7,33,9,27,9,20,27,26,33,14,18,20
2001-06-11T10:00:00Z,7,33,33,23,29,13,16,20,29,26,12,13,0,8,20,18,22,14,10,43,8,31,7,21,14,26,44,21,14,25
2001-06-11T11:00:00Z,7,35,34,46,21,20,18,20,26,18,12,0,0,14,17,17,21,14,8,40,12,27,8,21,0,27,21,10,18,20
2001-06-11T12:00:00Z,9,20,27,30,25,16,16,18,26,33,12,0,0,21,17,16,26,17,9,35,8,25,12,13,30,21,23,16,12,12
2001-06-11T13:00:00Z,9,39,33,22,23,17,14,13,25,55,18,0,0,18,20,18,20,8,8,36,8,22,10,20,27,16,13,18,12,29
2001-06-11T14:00:00Z,8,43,27,21,25,17,20,18,27,44,18,18,0,22,17,20,21,14,13,38,8,25,12,14,29,30,7,26,12,26
2001-06-11T15:00:00Z,10,26,22,29,21,13,16,18,29,56,22,23,0,17,18,18,21,17,14,34,8,25,9,13,23,23,10,25,13,23
2001-06-11T16:00:00Z,18,30,21,22,43,13,16,12,25,30,25,21,0,18,13,17,18,18,14,34,12,23,8,14,27,23,16,21,17,22
2001-06-11T17:00:00Z,9,22,25,21,38,9,18,12,13,27,25,26,0,23,9,18,17,18,14,36,10,16,9,14,23,22,8,30,13,18
2001-06-11T18:00:00Z,8,25,26,14,31,8,21,9,8,14,23,22,0,27,8,16,14,18,13,35,12,17,14,20,25,20,10,26,13,21
2001-06-11T19:00:00Z,10,23,26,17,29,8,20,7,5,10,21,23,0,27,7,18,16,17,14,35,12,18,14,21,20,22,18,21,14,27
2001-06-11T20:00:00Z,14,22,29,17,31,10,23,8,7,9,20,26,0,30,12,21,16,17,14,34,12,22,13,21,18,26,13,12,18,31
2001-06-11T21:00:00Z,12,14,29,13,30,5,23,8,7,8,10,26,0,30,13,18,17,14,16,35,12,21,13,10,9,29,13,13,21,33
2001-06-11T22:00:00Z,14,10,23,17,27,8,22,9,7,9,8,26,0,26,13,20,18,12,14,35,12,21,12,18,9,23,21,14,22,27
2001-06-11T23:00:00Z,10,7,13,16,14,17,18,9,5,9,7,17,0,17,14,21,21,10,17,23,10,20,8,17,13,22,14,16,17,23
2001-06-12T00:00:00Z,10,8,7,13,7,16,20,8,1,8,8,8,0,8,13,20,17,8,14,9,10,21,8,23,14,25,17,13,13,16
2001-06-12T01:00:00Z,9,7,7,13,8,14,20,8,3,8,8,9,0,9,14,20,18,8,16,9,12,30,8,31,14,9,20,18,12,3
2001-06-12T02:00:00Z,10,9,8,17,9,12,18,8,1,8,8,9,0,10,16,18,16,9,9,12,8,13,8,26,14,5,13,20,12,3
2001-06-12T03:00:00Z,10,9,9,16,12,9,14,7,5,9,9,9,0,9,14,22,13,8,8,16,5,17,8,39,17,7,20,22,10,4
2001-06-12T04:00:00Z,12,16,7,18,9,9,18,8,3,14,10,10,0,8,16,26,14,9,8,16,8,21,10,25,16,8,16,17,8,7
2001-06-12T05:00:00Z,12,18,25,18,9,12,20,9,10,22,10,16,0,12,18,26,16,13,9,13,9,29,9,33,16,5,16,22,16,8
2001-06-12T06:00:00Z,9,23,42,20,16,14,23,17,33,22,12,13,0,14,20,23,18,18,17,17,14,27,12,33,13,5,22,22,20,8
2001-06-12T07:00:00Z,9,23,47,26,20,18,33,39,98,27,10,21,0,13,16,21,22,13,27,23,21,31,16,17,21,13,34,18,26,13
2001-06-12T08:00:00Z,8,29,39,26,23,17,39,22,74,30,12,21,0,14,18,21,20,7,44,25,20,22,9,16,34,12,26,20,26,16
2001-06-12T09:00:00Z,9,74,33,17,21,14,29,23,34,49,12,20,0,16,13,23,13,8,48,22,21,26,9,17,27,16,22,25,22,20
2001-06-12T10:00:00Z,7,59,35,20,21,13,39,21,47,29,13,27,0,20,13,23,16,0,40,29,21,29,16,12,30,18,27,40,21,18
2001-06-12T11:00:00Z,10,69,35,17,29,14,36,23,60,31,14,20,0,23,13,39,16,0,40,46,20,31,16,8,39,25,30,29,18,17
2001-06-12T12:00:00Z,18,69,40,20,30,21,38,18,34,33,16,25,0,40,13,38,20,0,43,59,17,25,16,8,25,25,27,39,22,23
2001-06-12T13:00:00Z,16,35,36,22,38,14,27,17,12,23,16,27,0,27,13,36,23,0,43,62,20,23,17,8,18,27,26,33,23,22
2001-06-12T14:00:00Z,14,35,33,26,31,13,26,20,18,20,16,29,0,23,13,30,23,0,31,61,16,25,13,7,25,22,22,26,17,18
2001-06-12T15:00:00Z,20,36,38,26,33,16,10,12,36,30,17,31,0,29,14,40,20,17,29,55,17,27,17,12,12,21,27,21,21,21
2001-06-12T16:00:00Z,17,29,39,21,43,14,17,13,21,21,17,30,0,27,14,30,18,16,26,49,13,22,17,9,10,16,29,20,20,30
2001-06-12T17:00:00Z,12,26,39,23,34,5,22,9,8,25,18,30,0,27,14,25,18,17,20,59,13,22,17,9,25,25,29,22,22,20
2001-06-12T18:00:00Z,16,34,39,25,33,7,22,8,7,22,18,33,0,25,17,30,20,18,39,36,14,18,18,7,21,18,36,12,20,22
2001-06-12T19:00:00Z,14,30,39,22,38,8,25,12,9,12,22,31,0,26,21,46,21,21,29,34,16,31,18,7,10,12,38,20,17,22
2001-06-12T20:00:00Z,14,27,33,21,39,8,26,14,9,10,17,29,0,35,27,42,25,22,16,35,16,38,16,10,16,16,35,35,34,22
2001-06-12T21:00:00Z,14,27,29,29,26,13,26,16,20,12,20,27,0,34,25,39,26,22,18,47,16,26,20,12,18,17,47,23,31,17
2001-06-12T22:00:00Z,13,36,43,44,23,16,26,18,18,16,31,27,0,55,22,39,27,18,21,51,18,23,14,9,14,17,33,21,26,22
2001-06-12T23:00:00Z,14,20,40,25,29,7,26,14,14,12,23,26,0,42,21,36,23,20,22,44,20,23,12,16,13,16,33,27,31,16
2001-06-13T00:00:00Z,13,14,25,23,22,10,27,13,9,13,22,29,0,30,21,33,22,20,21,33,18,23,16,25,14,12,42,21,27,18
2001-06-13T01:00:00Z,12,8,34,26,12,9,27,17,10,14,23,23,0,22,21,30,21,21,20,21,18,23,13,23,17,13,27,17,22,20
2001-06-13T02:00:00Z,12,8,13,25,16,9,29,13,9,13,22,16,0,17,20,27,22,20,20,18,16,22,14,21,16,13,33,13,22,13
2001-06-13T03:00:00Z,14,9,14,27,21,9,33,21,7,13,25,17,0,16,20,38,23,17,25,25,17,23,13,31,16,18,27,23,23,12
2001-06-13T04:00:00Z,9,14,22,29,27,10,35,16,10,18,21,22,0,18,21,36,23,16,25,33,17,23,17,25,13,18,23,31,26,12
2001-06-13T05:00:00Z,10,21,38,29,26,13,47,16,13,21,25,29,0,26,22,35,27,18,26,44,20,30,17,31,25,27,35,31,31,18
2001-06-13T06:00:00Z,9,33,43,34,38,10,49,26,36,25,23,33,0,27,30,40,34,22,30,44,18,35,16,33,18,26,33,34,40,30
2001-06-13T07:00:00Z,9,59,57,34,39,7,59,27,57,42,18,42,0,26,38,44,34,21,31,57,30,44,17,20,13,36,34,34,43,27
2001-06-13T08:00:00Z,9,61,62,29,49,9,49,39,51,48,16,65,0,34,25,46,36,0,33,65,23,39,18,16,29,39,35,38,48,29
2001-06-13T09:00:00Z,12,124,56,34,47,14,38,22,35,40,18,47,0,33,18,39,26,0,29,72,14,31,17,21,26,35,12,30,42,33
2001-06-13T10:00:00Z,17,49,49,31,43,16,39,39,62,62,27,49,0,31,16,39,23,0,29,60,10,25,16,14,21,23,17,30,0,38
2001-06-13T11:00:00Z,18,81,0,31,30,17,49,27,43,59,21,39,0,29,12,47,25,0,60,56,9,35,17,20,42,21,36,20,0,29
2001-06-13T12:00:00Z,31,64,47,38,36,10,46,27,36,44,23,42,0,31,12,53,23,0,65,61,12,36,13,17,33,20,22,16,12,36
2001-06-13T13:00:00Z,16,70,44,26,0,14,40,25,30,66,17,47,0,30,13,49,23,0,61,0,21,35,18,18,27,23,38,20,20,23
2001-06-13T14:00:00Z,18,48,43,30,49,14,38,17,31,55,17,47,0,31,0,35,39,0,78,78,30,42,18,17,38,21,43,27,46,29
2001-06-13T15:00:00Z,17,43,47,23,52,12,25,14,25,42,18,44,0,0,10,40,39,0,56,81,38,35,16,13,29,16,39,16,51,20
2001-06-13T16:00:00Z,14,49,49,21,53,10,21,14,25,23,21,42,0,20,20,43,40,0,60,83,33,31,17,9,14,14,48,22,42,14
2001-06-13T17:00:00Z,10,27,49,17,57,7,13,13,18,14,22,35,0,46,23,30,31,0,72,70,22,31,16,10,16,10,36,23,35,12
2001-06-13T18:00:00Z,8,18,36,16,34,8,20,17,13,13,27,29,0,49,25,27,31,18,61,60,18,44,16,12,17,10,39,23,25,9
2001-06-13T19:00:00Z,9,14,26,20,33,12,25,12,12,38,30,22,0,38,26,17,38,10,86,49,39,46,13,12,20,13,48,26,26,13
