,"(-1.485153, 53.55593)","(-1.510436, 53.56292)","(-5.928833, 54.59965)","(0.184806, 51.46603)","(-3.17625, 51.48178)","(-0.125889, 51.52229)","(-7.329115, 55.001225)","(-2.334139, 53.48481)","(-4.255161, 55.85773)","(-3.704399, 56.010319)","(-1.325283, 51.571078)","(-0.131931, 51.49467)","(-0.213492, 51.52105)","(-1.752006, 53.40337)","(-1.533119, 52.28881)","(-1.546472, 53.80378)","(-1.133006, 52.631348)","(0.18125, 50.7937)","(-2.237881, 53.48152)","(-1.220874, 54.569297)","(-0.154611, 51.52253)","(-1.610528, 54.97825)","(-1.146447, 52.95473)","(-0.885933, 52.27349)","(-4.691462, 51.781784)","(0.634889, 51.45617)","(-1.473306, 53.37772)","(-1.395778, 50.90814)","(0.317969, 51.47707)","(0.290917, 52.2985)"
2001-05-08T07:00:00Z,19,19,8,3,5,11,11,19,19,13,4,0,5,44,8,19,11,0,27,3,11,27,40,5,4,3,24,5,3,0
2001-05-08T08:00:00Z,35,32,8,5,21,5,13,19,64,29,25,0,3,28,3,13,5,1,24,3,8,21,56,3,1,3,32,5,3,0
2001-05-08T09:00:00Z,27,27,8,3,24,8,11,13,32,16,11,0,3,18,3,8,8,0,24,3,5,3,37,3,6,3,37,5,3,1
2001-05-08T10:00:00Z,11,11,37,8,13,5,5,11,19,19,112,0,3,14,3,3,0,1,16,0,5,3,35,3,11,1,45,5,5,1
2001-05-08T11:00:00Z,8,8,93,98,8,5,27,8,13,16,36,0,0,10,3,21,29,0,16,0,8,3,29,3,2,3,29,5,8,1
2001-05-08T12:00:00Z,5,8,162,67,11,5,27,8,13,24,23,0,0,5,3,21,29,0,16,40,8,0,51,3,2,6,21,5,5,0
2001-05-08T13:00:00Z,8,5,0,45,11,5,19,8,21,13,21,0,0,3,8,8,19,1,16,43,5,3,59,3,2,4,24,5,8,0
2001-05-08T14:00:00Z,5,5,0,51,8,13,29,3,19,32,86,0,3,5,35,8,24,0,11,37,8,0,37,5,4,4,24,11,5,1
2001-05-08T15:00:00Z,8,8,77,51,8,13,27,5,19,21,35,0,8,4,35,3,24,0,11,35,21,0,74,8,2,10,19,8,3,1
2001-05-08T16:00:00Z,5,8,29,109,19,11,59,5,19,11,17,0,8,4,27,3,27,0,11,16,19,0,40,13,4,8,21,11,3,1
2001-05-08T17:00:00Z,5,24,21,160,19,11,59,3,19,5,4,0,8,13,21,5,13,0,13,19,16,3,32,43,4,9,8,13,3,1
2001-05-08T18:00:00Z,3,8,16,69,11,16,13,5,16,5,3,0,19,14,27,8,8,0,11,19,24,3,29,11,0,7,5,16,3,0
2001-05-08T19:00:00Z,3,8,11,16,8,13,16,3,24,11,3,0,13,4,16,8,5,1,11,19,13,0,24,5,1,7,5,5,3,0
2001-05-08T20:00:00Z,3,8,13,16,13,8,13,16,21,13,19,0,8,2,5,8,8,4,19,13,16,3,16,5,2,6,3,11,11,0
2001-05-08T21:00:00Z,0,5,11,8,16,8,8,21,19,8,11,0,5,3,8,5,5,7,13,21,11,3,19,3,4,4,5,13,5,0
2001-05-08T22:00:00Z,0,8,11,3,19,8,8,8,16,11,8,0,3,2,8,8,3,8,11,21,8,5,13,3,4,2,5,16,3,1
2001-05-08T23:00:00Z,0,8,16,0,16,8,5,11,16,11,4,0,3,2,5,8,3,7,27,3,5,5,11,3,5,3,5,8,3,0
2001-05-09T00:00:00Z,0,13,27,0,13,5,5,61,13,5,6,0,0,2,3,8,3,7,43,8,3,5,8,3,3,3,5,5,3,0
2001-05-09T01:00:00Z,3,3,8,0,0,0,5,51,16,5,4,0,0,1,3,8,5,2,32,5,0,3,16,0,11,4,5,5,3,0
2001-05-09T02:00:00Z,0,0,19,0,8,5,5,37,11,5,2,0,0,2,3,8,3,6,24,5,3,5,11,0,19,2,5,5,3,0
2001-05-09T03:00:00Z,3,5,16,0,11,5,5,19,13,5,1,0,0,2,3,3,3,7,27,8,3,5,11,0,16,2,5,16,3,0
2001-05-09T04:00:00Z,3,8,21,0,16,5,11,19,13,8,0,0,0,2,3,3,3,11,40,11,3,8,8,0,9,2,3,16,3,0
2001-05-09T05:00:00Z,3,11,16,0,11,5,16,40,16,3,0,0,0,16,0,5,3,8,29,8,3,5,8,0,7,3,8,5,3,0
2001-05-09T06:00:00Z,8,8,21,0,3,3,16,13,16,8,0,0,0,34,3,5,3,10,13,13,5,3,19,0,5,2,13,5,3,0
2001-05-09T07:00:00Z,21,13,11,0,8,5,8,8,19,5,6,0,0,37,3,5,5,12,19,16,5,3,72,0,5,3,0,8,5,0
2001-05-09T08:00:00Z,51,29,11,0,19,8,8,11,16,11,2,0,0,24,3,3,3,10,29,21,8,3,109,0,6,3,0,5,5,1
2001-05-09T09:00:00Z,101,0,5,0,8,5,13,43,16,13,0,0,0,14,3,0,3,13,93,51,8,3,93,0,7,3,16,8,3,1
2001-05-09T10:00:00Z,59,59,8,3,13,8,8,64,11,24,0,0,0,23,3,5,5,13,64,40,8,0,35,0,5,4,16,5,3,2
2001-05-09T11:00:00Z,64,0,8,3,3,5,16,16,13,24,2,0,0,41,3,8,3,11,32,32,11,0,24,0,5,4,16,5,3,2
2001-05-09T12:00:00Z,37,0,5,3,3,5,8,19,13,29,10,0,3,19,3,5,3,12,29,24,8,3,21,0,5,4,16,5,3,2
2001-05-09T13:00:00Z,5,8,5,3,3,5,8,24,16,35,2,0,3,4,3,5,3,13,43,53,0,3,19,0,3,2,16,5,3,3
2001-05-09T14:00:00Z,5,8,5,3,11,5,11,37,13,21,2,0,3,4,3,3,3,11,40,53,0,3,19,0,1,4,13,8,3,3
2001-05-09T15:00:00Z,5,5,5,3,5,5,8,29,13,29,1,0,3,5,3,3,3,10,37,24,5,3,19,3,2,5,19,8,5,2
2001-05-09T16:00:00Z,5,3,5,19,8,5,8,35,13,45,4,0,3,5,3,5,3,7,29,29,5,3,13,0,1,7,19,5,11,2
2001-05-09T17:00:00Z,5,5,8,11,3,5,5,24,13,37,7,0,3,9,3,5,3,8,37,16,3,3,19,0,2,4,35,5,8,2
2001-05-09T18:00:00Z,5,3,16,11,3,5,11,40,11,16,3,0,3,7,3,0,3,11,27,24,5,3,11,0,3,4,32,5,8,2
2001-05-09T19:00:00Z,5,13,19,16,3,8,8,32,16,13,2,0,3,4,3,3,3,11,32,16,3,3,13,0,2,3,11,5,3,2
2001-05-09T20:00:00Z,5,24,13,21,3,5,8,53,13,13,2,0,3,7,3,5,5,0,48,8,3,3,16,0,1,4,5,5,5,2
2001-05-09T21:00:00Z,8,24,16,13,5,3,8,43,13,13,2,0,3,21,3,8,5,0,48,13,3,3,19,0,3,4,5,5,5,1
2001-05-09T22:00:00Z,8,5,13,3,3,5,11,24,19,13,6,0,3,29,3,8,3,0,37,16,3,3,19,0,2,6,5,5,5,0
2001-05-09T23:00:00Z,5,0,11,5,5,5,8,37,16,16,7,0,3,14,3,8,3,0,40,11,0,0,16,0,4,3,11,5,13,1
2001-05-10T00:00:00Z,3,0,21,0,8,3,5,21,16,11,6,0,0,7,3,0,5,0,16,16,0,0,21,0,4,6,8,5,3,0
2001-05-10T01:00:00Z,0,0,27,0,0,0,5,16,13,8,4,0,0,9,3,0,3,0,13,19,0,0,16,0,4,8,8,5,0,0
2001-05-10T02:00:00Z,0,0,40,3,3,3,8,24,13,19,2,0,0,14,3,0,5,0,21,11,0,3,27,0,2,4,11,5,0,0
2001-05-10T03:00:00Z,0,0,11,0,3,3,5,29,13,11,0,0,0,12,3,0,5,0,16,13,0,5,16,0,5,5,11,5,0,1
2001-05-10T04:00:00Z,0,0,19,0,8,3,5,19,13,29,0,0,0,18,3,0,3,0,19,19,0,5,16,0,5,4,13,5,3,0
2001-05-10T05:00:00Z,3,3,29,3,5,5,5,21,13,11,0,0,0,12,3,0,5,0,27,21,3,5,16,0,5,5,11,5,3,0
2001-05-10T06:00:00Z,5,3,19,5,3,5,5,16,11,16,21,0,3,13,3,0,5,0,11,67,5,11,19,0,6,8,11,5,5,2
2001-05-10T07:00:00Z,8,5,21,16,3,8,13,8,13,32,65,0,5,18,3,0,8,0,11,72,8,3,29,0,5,11,21,5,8,3
2001-05-10T08:00:00Z,13,11,19,8,5,8,13,16,19,24,23,0,8,21,3,0,13,0,16,82,11,3,43,3,0,0,45,5,8,4
2001-05-10T09:00:00Z,0,11,24,0,3,8,8,21,19,16,56,0,11,27,3,0,29,0,27,88,8,3,48,3,0,19,67,5,13,7
2001-05-10T10:00:00Z,48,40,24,0,8,11,16,13,13,0,139,0,11,29,3,0,16,0,21,80,8,5,74,5,9,27,85,5,16,8
2001-05-10T11:00:00Z,53,64,19,24,11,16,11,16,11,3,173,0,16,37,5,0,8,0,29,77,13,3,64,8,6,25,37,5,21,0
2001-05-10T12:00:00Z,11,13,43,27,11,13,8,21,11,5,104,0,13,18,5,0,8,0,40,77,19,3,27,8,5,23,27,5,29,0
2001-05-10T13:00:00Z,16,16,21,51,11,11,13,0,8,8,0,0,13,12,5,0,8,0,40,40,21,3,0,5,5,17,13,5,43,5
2001-05-10T14:00:00Z,13,11,29,67,16,13,19,0,13,21,0,0,13,6,5,0,8,4,27,16,19,3,24,5,7,18,8,5,35,5
2001-05-10T15:00:00Z,11,8,59,43,16,13,24,11,11,11,27,0,13,6,5,0,5,4,29,45,21,5,35,5,9,14,13,5,29,5
2001-05-10T16:00:00Z,5,8,19,43,11,16,27,8,11,0,36,0,13,11,5,0,5,7,27,80,21,3,29,3,8,17,13,5,19,7
2001-05-10T17:00:00Z,8,3,24,51,5,16,29,11,13,3,14,0,13,6,5,0,5,6,24,74,24,3,29,3,6,25,16,5,16,7
2001-05-10T18:00:00Z,5,3,27,51,8,16,19,72,11,5,8,0,13,4,3,0,5,6,93,74,21,3,21,3,6,11,13,8,13,5
2001-05-10T19:00:00Z,19,51,35,32,5,16,24,88,11,5,5,0,16,6,3,0,5,6,128,77,19,3,32,5,4,6,11,11,24,4
2001-05-10T20:00:00Z,11,27,29,40,5,16,11,90,11,11,4,0,13,19,3,0,5,7,96,67,16,3,35,3,6,7,8,19,13,3
2001-05-10T21:00:00Z,13,8,35,32,8,13,11,64,11,11,5,0,13,42,3,0,5,7,51,16,16,3,27,3,7,7,13,11,8,2
2001-05-10T22:00:00Z,5,0,27,29,8,11,13,29,11,13,5,0,13,30,3,0,5,7,21,5,13,5,35,5,5,9,11,11,8,2
2001-05-10T23:00:00Z,5,0,43,19,8,8,11,16,8,13,5,0,11,20,3,0,5,7,16,5,8,5,37,5,6,4,8,19,5,2
2001-05-11T00:00:00Z,5,5,21,11,8,5,8,13,11,21,4,0,11,19,0,0,5,8,13,3,5,5,32,3,0,8,11,19,3,1
2001-05-11T01:00:00Z,3,3,8,5,0,0,3,21,13,19,4,0,8,19,3,0,5,7,16,3,3,5,29,3,0,4,5,11,11,1
2001-05-11T02:00:00Z,3,5,8,5,8,5,8,16,13,16,3,0,8,12,0,0,8,7,19,3,3,5,32,3,0,4,8,11,8,1
2001-05-11T03:00:00Z,0,3,13,5,5,8,5,16,16,16,3,0,8,22,0,0,8,7,11,3,3,8,37,0,0,3,5,5,8,0
2001-05-11T04:00:00Z,0,3,24,8,5,5,3,24,11,16,2,0,5,18,0,0,8,6,11,3,3,5,37,0,0,3,11,5,13,1
2001-05-11T05:00:00Z,0,5,21,11,8,8,8,19,11,24,4,0,8,30,3,0,11,7,11,3,5,5,35,0,0,9,5,8,11,1
2001-05-11T06:00:00Z,5,8,24,11,8,8,8,21,11,19,6,0,11,48,3,0,13,6,16,13,8,5,37,3,0,11,11,11,11,2
2001-05-11T07:00:00Z,11,13,32,16,8,11,11,48,11,16,8,0,16,58,5,0,11,12,72,77,11,5,48,3,0,15,19,11,29,4
2001-05-11T08:00:00Z,29,43,53,40,11,16,5,35,11,19,12,0,24,23,3,0,8,17,59,69,16,3,64,5,0,13,21,11,43,7
2001-05-11T09:00:00Z,101,114,40,32,13,19,11,48,16,16,14,0,27,22,0,0,8,15,74,72,16,5,72,8,0,19,32,11,27,7
2001-05-11T10:00:00Z,96,133,74,32,11,13,0,45,37,16,18,0,19,26,3,0,8,0,51,136,16,3,80,8,0,24,19,8,27,6
2001-05-11T11:00:00Z,67,90,53,45,8,13,0,43,37,8,25,0,16,33,5,0,8,0,53,144,21,3,67,8,0,36,21,8,43,7
2001-05-11T12:00:00Z,13,21,27,51,11,13,16,27,24,11,81,0,16,19,8,0,8,13,43,106,13,0,35,5,0,35,24,11,40,9
2001-05-11T13:00:00Z,13,11,24,106,13,13,27,13,21,11,63,0,13,14,5,0,8,14,29,74,16,0,29,3,0,31,40,35,29,7
2001-05-11T14:00:00Z,16,19,35,35,19,11,16,13,16,29,51,0,13,28,3,0,8,8,27,37,24,3,27,3,0,23,64,19,19,7
2001-05-11T15:00:00Z,21,24,16,29,21,16,16,16,16,45,19,0,13,42,3,0,8,5,29,19,27,3,35,5,0,20,56,13,21,4
2001-05-11T16:00:00Z,19,21,13,19,21,16,13,27,19,11,11,0,16,37,0,0,8,10,37,16,24,0,35,5,0,25,48,13,11,3
2001-05-11T17:00:00Z,16,13,27,40,21,13,21,27,16,8,9,0,16,32,3,0,8,12,37,43,19,3,35,5,0,21,35,8,16,4
2001-05-11T18:00:00Z,16,11,19,24,16,11,11,21,21,11,6,0,16,21,3,0,8,10,35,72,19,3,35,5,0,13,29,29,11,4
2001-05-11T19:00:00Z,16,13,16,32,13,11,16,21,24,8,4,0,16,18,3,0,5,7,29,19,21,3,29,5,0,20,16,27,8,4
2001-05-11T20:00:00Z,13,21,19,21,13,8,11,19,35,11,3,0,13,28,3,0,5,7,29,11,13,3,32,5,0,8,19,11,5,4
2001-05-11T21:00:00Z,24,21,16,37,21,8,11,27,37,13,5,0,11,35,3,0,5,7,35,11,13,3,29,5,0,8,24,16,8,4
2001-05-11T22:00:00Z,21,19,21,13,16,11,16,32,32,16,7,0,11,24,8,0,5,6,48,13,13,0,29,3,0,8,19,16,21,4
2001-05-11T23:00:00Z,16,11,21,5,16,8,19,32,37,16,7,0,11,19,8,0,5,4,37,5,11,3,29,3,0,7,16,11,8,3
2001-05-12T00:00:00Z,19,19,13,3,13,8,16,21,24,11,7,0,8,14,5,0,5,4,24,3,8,3,24,3,0,7,19,8,3,3
2001-05-12T01:00:00Z,13,8,11,3,0,0,13,19,19,11,6,0,8,9,5,0,3,6,21,3,3,3,24,0,0,6,32,8,3,2
2001-05-12T02:00:00Z,11,11,11,3,19,8,11,16,19,11,6,0,0,6,3,0,5,10,13,3,3,3,29,0,0,6,27,8,3,3
2001-05-12T03:00:00Z,5,3,11,3,16,8,13,13,24,11,4,0,5,6,3,0,8,18,11,5,0,0,32,3,0,6,11,5,3,3
2001-05-12T04:00:00Z,5,3,13,0,16,8,8,13,19,11,3,0,5,4,3,0,3,15,11,11,0,0,37,8,0,6,11,5,3,3
2001-05-12T05:00:00Z,5,5,19,5,11,8,11,13,19,13,3,0,8,4,3,0,5,18,11,27,3,3,35,8,0,7,11,5,5,2
2001-05-12T06:00:00Z,13,11,13,5,8,8,16,13,37,11,4,0,11,4,8,0,5,21,13,27,5,5,35,11,0,5,19,8,11,2
2001-05-12T07:00:00Z,21,16,13,13,8,11,16,13,35,11,4,0,13,5,8,0,5,18,19,43,8,8,27,8,0,5,24,11,24,2
2001-05-12T08:00:00Z,56,53,29,29,16,5,32,13,29,13,6,0,8,10,5,0,5,10,24,53,5,13,29,8,0,6,32,8,32,2
2001-05-12T09:00:00Z,21,37,29,29,13,5,51,8,29,8,4,0,5,38,3,0,3,7,16,106,3,8,27,3,0,11,88,5,16,2
2001-05-12T10:00:00Z,19,19,24,16,16,5,53,11,24,11,4,0,3,34,3,0,3,4,16,130,3,5,27,5,0,12,122,8,11,2
2001-05-12T11:00:00Z,13,8,16,11,13,3,27,13,21,24,3,0,3,20,3,0,0,4,19,67,3,5,27,8,0,13,11,5,11,2
2001-05-12T12:00:00Z,21,16,16,27,24,3,29,13,19,24,1,0,3,5,3,0,0,6,24,40,0,5,24,5,0,16,11,5,8,2
2001-05-12T13:00:00Z,19,16,13,21,8,5,90,29,16,35,0,0,3,7,3,0,0,5,13,19,3,5,24,5,0,15,8,5,5,2
2001-05-12T14:00:00Z,13,11,13,16,3,8,104,13,13,0,0,0,3,4,3,0,0,4,8,16,5,5,21,3,0,13,29,8,8,2
2001-05-12T15:00:00Z,11,5,13,19,3,5,85,8,13,0,0,0,8,8,3,0,0,3,11,27,8,5,24,3,0,12,24,16,8,2
2001-05-12T16:00:00Z,11,5,21,19,3,5,80,11,13,0,0,0,5,4,3,0,3,4,8,16,8,5,29,3,0,8,13,27,3,2
2001-05-12T17:00:00Z,13,8,21,21,3,5,24,5,11,3,2,0,5,2,3,0,0,2,11,13,8,3,24,3,0,6,5,21,3,2
2001-05-12T18:00:00Z,16,11,19,32,3,8,16,3,16,3,2,0,5,1,3,0,0,2,11,11,8,8,27,0,0,7,5,11,3,2
2001-05-12T19:00:00Z,19,21,19,37,13,5,11,3,13,0,1,0,5,2,3,0,3,3,13,3,11,5,24,0,0,4,5,13,3,2
2001-05-12T20:00:00Z,24,21,21,19,8,8,8,5,16,3,0,0,5,2,3,0,5,2,13,3,8,11,27,0,0,4,5,11,3,2
2001-05-12T21:00:00Z,35,24,21,16,5,8,8,5,21,5,0,0,5,4,3,0,3,3,13,3,5,11,32,3,0,5,5,5,3,2
2001-05-12T22:00:00Z,27,19,16,13,8,8,11,5,32,5,1,0,5,19,3,0,5,3,11,5,3,5,29,5,0,4,11,5,3,2
2001-05-12T23:00:00Z,21,8,32,5,3,5,11,5,24,8,2,0,3,3,3,0,3,3,11,5,0,5,29,5,0,3,11,5,3,2
2001-05-13T00:00:00Z,21,11,16,3,3,3,8,5,21,3,2,0,3,2,3,0,0,4,8,5,0,5,13,5,0,2,13,8,3,2
2001-05-13T01:00:00Z,24,11,21,0,0,0,5,8,16,5,0,0,3,12,5,0,0,4,8,3,0,5,19,5,2,3,19,8,3,2
2001-05-13T02:00:00Z,16,11,16,0,3,3,5,13,16,8,0,0,3,10,3,0,3,5,8,3,3,3,21,3,4,3,16,8,0,2
2001-05-13T03:00:00Z,13,11,19,0,5,5,5,19,19,8,0,0,3,41,3,0,0,7,11,5,0,3,21,0,4,3,24,8,3,2
2001-05-13T04:00:00Z,11,8,13,0,8,5,3,19,19,11,2,0,3,6,3,0,3,8,11,3,0,3,21,0,4,4,27,5,3,2
2001-05-13T05:00:00Z,11,11,19,0,13,5,8,11,19,11,4,0,3,11,3,0,3,9,5,5,0,3,19,3,7,7,40,5,5,2
2001-05-13T06:00:00Z,13,11,35,8,11,8,11,13,21,11,4,0,5,9,3,0,5,10,11,5,3,5,24,3,4,8,37,8,16,2
2001-05-13T07:00:00Z,21,11,37,27,16,11,8,11,40,19,4,0,11,6,3,0,3,10,13,8,5,3,16,5,4,10,21,8,27,2
2001-05-13T08:00:00Z,21,21,32,35,19,13,21,11,32,13,4,0,13,7,3,0,3,8,13,16,11,3,19,5,1,11,19,11,45,2
2001-05-13T09:00:00Z,21,32,37,48,21,16,21,5,21,13,5,0,16,7,5,0,5,9,11,43,11,5,21,5,7,12,19,8,29,2
2001-05-13T10:00:00Z,11,11,24,35,19,16,32,13,21,8,6,0,16,5,8,0,8,10,32,32,16,3,19,8,11,24,19,24,19,2
2001-05-13T11:00:00Z,13,8,27,27,27,19,59,32,21,24,6,0,16,7,8,0,8,6,40,37,19,0,29,11,15,36,21,19,24,2
2001-05-13T12:00:00Z,16,13,21,43,13,19,53,19,16,13,5,0,13,12,8,0,8,5,13,43,19,0,19,5,1,20,19,16,29,2
2001-05-13T13:00:00Z,19,16,11,128,0,13,29,8,16,0,4,0,13,17,8,0,5,6,19,27,13,3,21,5,1,23,24,16,32,2
2001-05-13T14:00:00Z,19,19,35,51,3,27,8,11,13,0,4,0,13,16,3,0,5,10,21,74,24,3,24,5,0,17,24,8,13,2
2001-05-13T15:00:00Z,11,11,106,53,3,16,5,16,16,0,5,0,8,16,3,0,5,5,24,90,19,0,19,3,2,15,21,5,8,2
2001-05-13T16:00:00Z,21,21,61,45,0,5,5,13,11,0,6,0,5,9,3,0,5,2,16,35,13,0,24,3,3,18,11,19,8,2
2001-05-13T17:00:00Z,21,19,43,11,3,8,8,5,11,0,3,0,8,4,3,0,5,1,13,19,16,0,21,0,1,10,5,29,16,2
2001-05-13T18:00:00Z,16,16,24,11,3,13,8,8,13,0,1,0,8,8,3,0,3,1,19,8,19,0,24,0,2,7,11,8,11,2
2001-05-13T19:00:00Z,16,13,21,13,3,11,5,11,13,3,0,0,8,10,3,0,0,2,16,11,19,3,24,0,2,7,13,8,8,2
2001-05-13T20:00:00Z,11,11,8,5,3,8,5,3,13,11,0,0,5,13,3,0,0,1,13,8,13,3,24,0,3,5,16,13,5,2
2001-05-13T21:00:00Z,13,11,8,5,3,8,11,3,11,11,0,0,3,11,3,0,0,1,13,5,11,5,27,0,4,3,16,11,8,2
2001-05-13T22:00:00Z,13,13,5,3,5,3,11,3,11,16,1,0,3,11,3,0,0,1,16,5,11,3,27,0,4,3,11,5,8,2
2001-05-13T23:00:00Z,16,11,5,0,5,5,8,0,11,8,0,0,3,7,3,0,0,2,16,3,11,3,27,0,5,3,16,13,5,2
2001-05-14T00:00:00Z,16,8,5,3,3,8,5,0,8,5,0,0,3,4,0,0,3,1,11,8,3,3,11,0,9,4,24,13,5,2
2001-05-14T01:00:00Z,11,8,0,0,0,0,3,0,5,5,1,0,3,15,3,0,5,1,11,8,0,51,24,0,8,4,8,11,13,2
2001-05-14T02:00:00Z,5,5,3,0,3,8,3,0,5,8,3,0,3,10,3,0,5,0,8,11,0,85,29,0,8,2,8,8,13,2
2001-05-14T03:00:00Z,5,5,11,3,3,8,3,0,5,11,4,0,3,4,3,0,8,1,8,3,0,98,21,0,4,3,5,8,8,2
2001-05-14T04:00:00Z,5,8,3,3,5,11,3,0,8,11,3,0,3,2,3,0,11,1,8,0,3,98,24,0,7,2,5,8,8,2
2001-05-14T05:00:00Z,5,8,3,3,3,13,5,3,8,8,2,0,3,2,8,0,16,0,5,0,5,35,19,8,6,4,8,11,19,1
2001-05-14T06:00:00Z,5,8,5,3,3,8,5,3,5,5,1,0,3,2,8,0,16,1,8,0,11,3,19,35,8,16,5,8,21,1
2001-05-14T07:00:00Z,5,5,5,3,3,16,5,3,8,11,0,0,3,1,16,0,21,1,8,5,13,3,21,24,5,25,8,5,5,2
2001-05-14T08:00:00Z,5,8,13,3,3,11,3,3,11,11,0,0,3,7,21,0,16,2,5,32,13,0,24,19,5,36,19,5,8,2
2001-05-14T09:00:00Z,5,8,19,3,3,13,5,5,8,8,0,0,3,30,16,0,21,2,8,48,13,0,35,16,2,19,16,5,11,2
2001-05-14T10:00:00Z,5,5,11,3,3,11,5,3,8,16,0,0,3,20,24,0,40,2,11,21,13,0,48,16,3,32,19,5,8,1
2001-05-14T11:00:00Z,13,13,8,3,5,11,8,5,13,16,6,0,3,21,16,0,40,3,16,27,8,0,51,19,2,33,24,5,11,1
2001-05-14T12:00:00Z,45,51,13,3,3,13,5,11,24,13,10,0,5,21,19,0,45,3,16,48,16,0,77,16,0,32,11,5,16,1
2001-05-14T13:00:00Z,104,74,13,3,5,13,8,5,43,19,9,0,8,40,21,0,27,2,21,117,8,0,101,8,0,37,5,5,13,2
2001-05-14T14:00:00Z,133,56,27,0,35,16,5,8,72,27,14,0,8,43,19,3,3,2,16,53,11,0,45,5,2,43,19,5,11,1
2001-05-14T15:00:00Z,67,51,11,0,11,16,3,5,85,13,15,0,11,11,21,3,3,2,16,67,16,0,24,3,3,58,8,5,11,1
2001-05-14T16:00:00Z,8,32,19,5,3,13,3,5,56,5,16,0,11,4,5,3,3,3,29,19,21,0,29,0,2,45,5,8,8,1
2001-05-14T17:00:00Z,5,21,24,5,3,16,5,11,21,5,12,0,11,139,3,5,0,1,48,35,24,0,45,0,3,23,5,5,5,0
2001-05-14T18:00:00Z,5,13,13,5,3,11,11,8,29,8,8,0,11,88,3,5,0,0,16,27,11,0,51,0,5,5,5,8,3,0
2001-05-14T19:00:00Z,5,24,16,3,3,8,11,3,19,8,7,0,5,33,3,5,3,0,13,21,3,0,45,0,7,3,5,8,3,0
2001-05-14T20:00:00Z,5,11,16,0,5,8,5,3,13,8,7,0,3,6,3,5,0,0,11,21,3,0,27,0,7,4,8,11,3,0
2001-05-14T21:00:00Z,5,5,11,0,11,8,11,0,8,8,8,0,0,3,3,3,0,0,11,13,3,0,21,0,9,3,5,8,3,0
2001-05-14T22:00:00Z,3,5,13,3,21,5,5,0,8,11,8,0,0,2,3,3,0,1,11,8,0,0,16,0,8,3,5,11,3,0
2001-05-14T23:00:00Z,5,5,11,3,21,5,8,0,5,11,3,0,0,1,3,5,0,0,8,8,3,0,19,0,8,6,5,8,3,0
2001-05-15T00:00:00Z,3,5,11,5,5,5,8,0,8,5,2,0,0,6,5,3,0,1,5,3,5,0,13,3,9,7,5,5,3,0
2001-05-15T01:00:00Z,3,5,16,8,0,0,11,3,8,5,1,0,0,10,5,5,0,0,8,8,3,0,21,3,7,4,3,8,0,0
2001-05-15T02:00:00Z,3,5,11,8,3,8,16,0,11,8,0,0,0,22,3,3,0,0,5,13,5,0,16,3,6,4,5,8,5,0
2001-05-15T03:00:00Z,3,5,5,5,3,11,16,3,8,11,0,0,0,31,3,0,0,1,5,13,5,0,13,0,9,4,3,21,5,0
2001-05-15T04:00:00Z,0,3,8,5,3,16,11,3,8,11,0,0,0,8,3,0,0,1,5,13,5,0,21,3,7,3,5,8,11,0
2001-05-15T05:00:00Z,0,5,11,5,3,24,5,3,8,8,0,0,0,5,5,8,0,2,5,21,13,0,16,3,8,3,5,5,8,0
2001-05-15T06:00:00Z,0,5,16,8,3,19,5,3,8,5,0,0,0,6,5,8,0,2,5,16,16,0,16,3,8,7,8,8,11,0
2001-05-15T07:00:00Z,0,8,8,11,5,24,8,5,5,11,0,0,0,4,3,5,3,1,5,32,24,0,19,3,7,62,16,8,19,0
2001-05-15T08:00:00Z,0,11,5,11,13,24,5,3,8,11,0,0,0,17,5,5,0,1,13,16,21,0,21,3,6,7,8,8,21,0
2001-05-15T09:00:00Z,0,13,8,11,19,19,5,3,8,8,0,0,0,7,5,3,0,0,13,5,21,0,16,3,6,17,8,0,74,0
2001-05-15T10:00:00Z,0,16,0,8,11,11,11,3,8,16,0,0,0,5,5,11,0,1,13,8,16,0,16,3,6,26,8,16,109,0
2001-05-15T11:00:00Z,0,13,5,5,5,11,8,5,8,16,0,0,0,3,5,5,0,4,35,3,13,3,19,3,6,29,8,21,43,0
2001-05-15T12:00:00Z,5,13,5,5,3,8,8,11,8,13,0,0,0,2,5,3,0,7,35,0,19,0,21,3,2,23,5,5,24,0
2001-05-15T13:00:00Z,3,13,5,5,3,8,8,21,8,19,0,0,3,2,5,3,0,8,64,0,19,8,24,3,2,28,8,5,13,0
2001-05-15T14:00:00Z,5,24,5,5,3,8,5,29,8,27,0,0,3,2,5,5,3,4,37,0,24,27,24,5,1,15,8,11,5,0
2001-05-15T15:00:00Z,5,21,5,5,3,8,5,13,5,13,0,0,5,3,3,5,3,5,32,5,24,45,21,3,2,13,8,11,3,0
2001-05-15T16:00:00Z,5,16,5,5,3,5,8,16,8,5,0,0,3,5,5,5,3,7,43,5,21,13,27,3,1,4,8,16,3,1
2001-05-15T17:00:00Z,5,16,8,5,3,8,8,16,8,5,0,0,3,3,3,8,0,8,35,29,5,8,21,3,4,4,13,11,13,0
2001-05-15T18:00:00Z,5,19,5,5,3,8,8,13,8,8,0,0,5,4,3,8,0,9,24,13,5,35,21,3,3,4,19,13,5,0
2001-05-15T19:00:00Z,8,21,5,5,8,8,11,11,5,8,0,0,5,9,3,13,0,4,19,3,3,8,27,3,4,4,16,8,11,0
